State,County,Use,Year,Volume
Texas,Johnson,Domestic,1993,228.49
Texas,Johnson,Domestic,1994,258.42
Texas,Johnson,Domestic,1995,288.35
Texas,Johnson,Domestic,1996,360.985
Texas,Johnson,Domestic,1997,433.62
Texas,Johnson,Domestic,1998,506.255
Texas,Johnson,Domestic,1999,578.89
Texas,Johnson,Domestic,2000,651.525
Texas,Johnson,Domestic,2001,724.16
Texas,Johnson,Domestic,2002,796.795
Texas,Johnson,Domestic,2003,869.4299999999998
Texas,Johnson,Domestic,2004,942.0649999999999
Texas,Johnson,Domestic,2005,1014.6999999999999
Texas,Johnson,Domestic,2006,872.3499999999999
Texas,Johnson,Domestic,2007,730
Texas,Johnson,Domestic,2008,587.6500000000001
Texas,Johnson,Domestic,2009,445.3
Texas,Johnson,Domestic,2010,302.95
Texas,Johnson,Domestic,2011,253.30999999999997
Texas,Johnson,Domestic,2012,203.67000000000002
Texas,Johnson,Domestic,2013,154.03
Texas,Johnson,Domestic,2014,104.39000000000001
Texas,Johnson,Domestic,2015,54.75
Texas,Johnson,Domestic,2016,54.75
Texas,Johnson,Domestic,2017,54.75
Texas,Johnson,Domestic,2018,54.75
Texas,Johnson,Domestic,2019,54.75
Texas,Jones,Domestic,1981,21.899999999999995
Texas,Jones,Domestic,1982,21.899999999999995
Texas,Jones,Domestic,1983,21.899999999999995
Texas,Jones,Domestic,1984,21.899999999999995
Texas,Jones,Domestic,1985,21.899999999999995
Texas,Jones,Domestic,1986,17.52
Texas,Jones,Domestic,1987,13.139999999999997
Texas,Jones,Domestic,1988,8.76
Texas,Jones,Domestic,1989,4.379999999999999
Texas,Jones,Domestic,1990,0
Texas,Jones,Domestic,1991,3.650000000000001
Texas,Jones,Domestic,1992,7.300000000000002
Texas,Jones,Domestic,1993,10.95
Texas,Jones,Domestic,1994,14.600000000000003
Texas,Jones,Domestic,1995,18.25
Texas,Jones,Domestic,1996,16.425
Texas,Jones,Domestic,1997,14.6
Texas,Jones,Domestic,1998,12.775
Texas,Jones,Domestic,1999,10.95
Texas,Jones,Domestic,2000,9.125
Texas,Jones,Domestic,2001,7.300000000000002
Texas,Jones,Domestic,2002,5.475000000000002
Texas,Jones,Domestic,2003,3.649999999999998
Texas,Jones,Domestic,2004,1.824999999999999
Texas,Jones,Domestic,2005,0
Texas,Jones,Domestic,2006,90.52
Texas,Jones,Domestic,2007,181.04
Texas,Jones,Domestic,2008,271.56
Texas,Jones,Domestic,2009,362.08
Texas,Jones,Domestic,2010,452.6
Texas,Jones,Domestic,2011,421.94
Texas,Jones,Domestic,2012,391.28000000000003
Texas,Jones,Domestic,2013,360.62
Texas,Jones,Domestic,2014,329.96
Texas,Jones,Domestic,2015,299.29999999999995
Texas,Jones,Domestic,2016,299.29999999999995
Texas,Jones,Domestic,2017,299.29999999999995
Texas,Jones,Domestic,2018,299.29999999999995
Texas,Jones,Domestic,2019,299.29999999999995
Texas,Karnes,Domestic,1981,116.8
Texas,Karnes,Domestic,1982,116.8
Texas,Karnes,Domestic,1983,116.8
Texas,Karnes,Domestic,1984,116.8
Texas,Karnes,Domestic,1985,116.8
Texas,Karnes,Domestic,1986,112.42
Texas,Karnes,Domestic,1987,108.03999999999999
Texas,Karnes,Domestic,1988,103.66000000000001
Texas,Karnes,Domestic,1989,99.28
Texas,Karnes,Domestic,1990,94.9
Texas,Karnes,Domestic,1991,96.36
Texas,Karnes,Domestic,1992,97.82000000000001
Texas,Karnes,Domestic,1993,99.28
Texas,Karnes,Domestic,1994,100.74000000000001
Texas,Karnes,Domestic,1995,102.2
Texas,Karnes,Domestic,1996,119.72
Texas,Karnes,Domestic,1997,137.24
Texas,Karnes,Domestic,1998,154.76000000000002
Texas,Karnes,Domestic,1999,172.28
Texas,Karnes,Domestic,2000,189.8
Texas,Karnes,Domestic,2001,207.32000000000002
Texas,Karnes,Domestic,2002,224.84
Texas,Karnes,Domestic,2003,242.36
Texas,Karnes,Domestic,2004,259.88
Texas,Karnes,Domestic,2005,277.4
Texas,Karnes,Domestic,2006,237.98000000000002
Texas,Karnes,Domestic,2007,198.56
Texas,Karnes,Domestic,2008,159.14
Texas,Karnes,Domestic,2009,119.71999999999998
Texas,Karnes,Domestic,2010,80.3
Texas,Karnes,Domestic,2011,67.89
Texas,Karnes,Domestic,2012,55.48000000000001
Texas,Karnes,Domestic,2013,43.07
Texas,Karnes,Domestic,2014,30.660000000000007
Texas,Karnes,Domestic,2015,18.25
Texas,Karnes,Domestic,2016,18.25
Texas,Karnes,Domestic,2017,18.25
Texas,Karnes,Domestic,2018,18.25
Texas,Karnes,Domestic,2019,18.25
Texas,Kaufman,Domestic,1981,18.25
Texas,Kaufman,Domestic,1982,18.25
Texas,Kaufman,Domestic,1983,18.25
Texas,Kaufman,Domestic,1984,18.25
Texas,Kaufman,Domestic,1985,18.25
Texas,Kaufman,Domestic,1986,20.44
Texas,Kaufman,Domestic,1987,22.63
Texas,Kaufman,Domestic,1988,24.82
Texas,Kaufman,Domestic,1989,27.010000000000005
Texas,Kaufman,Domestic,1990,29.2
Texas,Kaufman,Domestic,1991,30.66
Texas,Kaufman,Domestic,1992,32.120000000000005
Texas,Kaufman,Domestic,1993,33.58
Texas,Kaufman,Domestic,1994,35.04
Texas,Kaufman,Domestic,1995,36.5
Texas,Kaufman,Domestic,1996,32.85
Texas,Kaufman,Domestic,1997,29.2
Texas,Kaufman,Domestic,1998,25.55
Texas,Kaufman,Domestic,1999,21.9
Texas,Kaufman,Domestic,2000,18.25
Texas,Kaufman,Domestic,2001,14.600000000000003
Texas,Kaufman,Domestic,2002,10.950000000000005
Texas,Kaufman,Domestic,2003,7.299999999999996
Texas,Kaufman,Domestic,2004,3.649999999999998
Texas,Kaufman,Domestic,2005,0
Texas,Kaufman,Domestic,2006,110.23000000000002
Texas,Kaufman,Domestic,2007,220.46000000000004
Texas,Kaufman,Domestic,2008,330.69
Texas,Kaufman,Domestic,2009,440.9200000000001
Texas,Kaufman,Domestic,2010,551.15
Texas,Kaufman,Domestic,2011,470.12
Texas,Kaufman,Domestic,2012,389.09000000000003
Texas,Kaufman,Domestic,2013,308.06
Texas,Kaufman,Domestic,2014,227.03000000000003
Texas,Kaufman,Domestic,2015,146
Texas,Kaufman,Domestic,2016,146
Texas,Kaufman,Domestic,2017,146
Texas,Kaufman,Domestic,2018,146
Texas,Kaufman,Domestic,2019,146
Texas,Kendall,Domestic,1981,270.1
Texas,Kendall,Domestic,1982,270.1
Texas,Kendall,Domestic,1983,270.1
Texas,Kendall,Domestic,1984,270.1
Texas,Kendall,Domestic,1985,270.1
Texas,Kendall,Domestic,1986,260.61
Texas,Kendall,Domestic,1987,251.11999999999998
Texas,Kendall,Domestic,1988,241.63000000000002
Texas,Kendall,Domestic,1989,232.14000000000001
Texas,Kendall,Domestic,1990,222.65
Texas,Kendall,Domestic,1991,244.55
Texas,Kendall,Domestic,1992,266.45
Texas,Kendall,Domestic,1993,288.35
Texas,Kendall,Domestic,1994,310.25000000000006
Texas,Kendall,Domestic,1995,332.15000000000003
Texas,Kendall,Domestic,1996,363.54
Texas,Kendall,Domestic,1997,394.93
Texas,Kendall,Domestic,1998,426.32000000000005
Texas,Kendall,Domestic,1999,457.71
Texas,Kendall,Domestic,2000,489.1
Texas,Kendall,Domestic,2001,520.49
Texas,Kendall,Domestic,2002,551.88
Texas,Kendall,Domestic,2003,583.27
Texas,Kendall,Domestic,2004,614.6600000000001
Texas,Kendall,Domestic,2005,646.05
Texas,Kendall,Domestic,2006,655.54
Texas,Kendall,Domestic,2007,665.03
Texas,Kendall,Domestic,2008,674.52
Texas,Kendall,Domestic,2009,684.01
Texas,Kendall,Domestic,2010,693.5
Texas,Kendall,Domestic,2011,684.74
Texas,Kendall,Domestic,2012,675.9799999999999
Texas,Kendall,Domestic,2013,667.22
Texas,Kendall,Domestic,2014,658.46
Texas,Kendall,Domestic,2015,649.7
Texas,Kendall,Domestic,2016,649.7
Texas,Kendall,Domestic,2017,649.7
Texas,Kendall,Domestic,2018,649.7
Texas,Kendall,Domestic,2019,649.7
Texas,Kenedy,Domestic,1981,7.3
Texas,Kenedy,Domestic,1982,7.3
Texas,Kenedy,Domestic,1983,7.3
Texas,Kenedy,Domestic,1984,7.3
Texas,Kenedy,Domestic,1985,7.3
Texas,Kenedy,Domestic,1986,7.3
Texas,Kenedy,Domestic,1987,7.3
Texas,Kenedy,Domestic,1988,7.3
Texas,Kenedy,Domestic,1989,7.3
Texas,Kenedy,Domestic,1990,7.3
Texas,Kenedy,Domestic,1991,6.570000000000001
Texas,Kenedy,Domestic,1992,5.84
Texas,Kenedy,Domestic,1993,5.11
Texas,Kenedy,Domestic,1994,4.38
Texas,Kenedy,Domestic,1995,3.65
Texas,Kenedy,Domestic,1996,4.745
Texas,Kenedy,Domestic,1997,5.84
Texas,Kenedy,Domestic,1998,6.935
Texas,Kenedy,Domestic,1999,8.03
Texas,Kenedy,Domestic,2000,9.125
Texas,Kenedy,Domestic,2001,10.219999999999999
Texas,Kenedy,Domestic,2002,11.315
Texas,Kenedy,Domestic,2003,12.41
Texas,Kenedy,Domestic,2004,13.504999999999999
Texas,Kenedy,Domestic,2005,14.6
Texas,Kenedy,Domestic,2006,12.41
Texas,Kenedy,Domestic,2007,10.22
Texas,Kenedy,Domestic,2008,8.030000000000001
Texas,Kenedy,Domestic,2009,5.84
Texas,Kenedy,Domestic,2010,3.65
Texas,Kenedy,Domestic,2011,3.65
Texas,Kenedy,Domestic,2012,3.65
Texas,Kenedy,Domestic,2013,3.65
Texas,Kenedy,Domestic,2014,3.65
Texas,Kenedy,Domestic,2015,3.65
Texas,Kenedy,Domestic,2016,3.65
Texas,Kenedy,Domestic,2017,3.65
Texas,Kenedy,Domestic,2018,3.65
Texas,Kenedy,Domestic,2019,3.65
Texas,Kent,Domestic,1981,14.6
Texas,Kent,Domestic,1982,14.6
Texas,Kent,Domestic,1983,14.6
Texas,Kent,Domestic,1984,14.6
Texas,Kent,Domestic,1985,14.6
Texas,Kent,Domestic,1986,14.6
Texas,Kent,Domestic,1987,14.6
Texas,Kent,Domestic,1988,14.6
Texas,Kent,Domestic,1989,14.6
Texas,Kent,Domestic,1990,14.6
Texas,Kent,Domestic,1991,13.87
Texas,Kent,Domestic,1992,13.139999999999999
Texas,Kent,Domestic,1993,12.409999999999998
Texas,Kent,Domestic,1994,11.679999999999994
Texas,Kent,Domestic,1995,10.949999999999996
Texas,Kent,Domestic,1996,11.314999999999996
Texas,Kent,Domestic,1997,11.679999999999998
Texas,Kent,Domestic,1998,12.044999999999998
Texas,Kent,Domestic,1999,12.409999999999998
Texas,Kent,Domestic,2000,12.774999999999999
Texas,Kent,Domestic,2001,13.139999999999999
Texas,Kent,Domestic,2002,13.504999999999999
Texas,Kent,Domestic,2003,13.87
Texas,Kent,Domestic,2004,14.235
Texas,Kent,Domestic,2005,14.6
Texas,Kent,Domestic,2006,13.87
Texas,Kent,Domestic,2007,13.139999999999999
Texas,Kent,Domestic,2008,12.41
Texas,Kent,Domestic,2009,11.68
Texas,Kent,Domestic,2010,10.95
Texas,Kent,Domestic,2011,10.22
Texas,Kent,Domestic,2012,9.49
Texas,Kent,Domestic,2013,8.76
Texas,Kent,Domestic,2014,8.03
Texas,Kent,Domestic,2015,7.3
Texas,Kent,Domestic,2016,7.3
Texas,Kent,Domestic,2017,7.3
Texas,Kent,Domestic,2018,7.3
Texas,Kent,Domestic,2019,7.3
Texas,Kerr,Domestic,1981,204.4
Texas,Kerr,Domestic,1982,204.4
Texas,Kerr,Domestic,1983,204.4
Texas,Kerr,Domestic,1984,204.4
Texas,Kerr,Domestic,1985,204.4
Texas,Kerr,Domestic,1986,197.83
Texas,Kerr,Domestic,1987,191.26000000000002
Texas,Kerr,Domestic,1988,184.69
Texas,Kerr,Domestic,1989,178.12
Texas,Kerr,Domestic,1990,171.54999999999998
Texas,Kerr,Domestic,1991,191.99
Texas,Kerr,Domestic,1992,212.42999999999998
Texas,Kerr,Domestic,1993,232.87
Texas,Kerr,Domestic,1994,253.30999999999997
Texas,Kerr,Domestic,1995,273.75
Texas,Kerr,Domestic,1996,341.64
Texas,Kerr,Domestic,1997,409.53
Texas,Kerr,Domestic,1998,477.41999999999996
Texas,Kerr,Domestic,1999,545.31
Texas,Kerr,Domestic,2000,613.1999999999999
Texas,Kerr,Domestic,2001,681.0899999999999
Texas,Kerr,Domestic,2002,748.9799999999999
Texas,Kerr,Domestic,2003,816.87
Texas,Kerr,Domestic,2004,884.76
Texas,Kerr,Domestic,2005,952.65
Texas,Kerr,Domestic,2006,886.22
Texas,Kerr,Domestic,2007,819.79
Texas,Kerr,Domestic,2008,753.36
Texas,Kerr,Domestic,2009,686.93
Texas,Kerr,Domestic,2010,620.5
Texas,Kerr,Domestic,2011,578.1600000000001
Texas,Kerr,Domestic,2012,535.8199999999999
Texas,Kerr,Domestic,2013,493.48
Texas,Kerr,Domestic,2014,451.14
Texas,Kerr,Domestic,2015,408.8
Texas,Kerr,Domestic,2016,408.8
Texas,Kerr,Domestic,2017,408.8
Texas,Kerr,Domestic,2018,408.8
Texas,Kerr,Domestic,2019,408.8
Texas,Kimble,Domestic,1981,62.050000000000004
Texas,Kimble,Domestic,1982,62.050000000000004
Texas,Kimble,Domestic,1983,62.050000000000004
Texas,Kimble,Domestic,1984,62.050000000000004
Texas,Kimble,Domestic,1985,62.050000000000004
Texas,Kimble,Domestic,1986,62.050000000000004
Texas,Kimble,Domestic,1987,62.050000000000004
Texas,Kimble,Domestic,1988,62.050000000000004
Texas,Kimble,Domestic,1989,62.050000000000004
Texas,Kimble,Domestic,1990,62.050000000000004
Texas,Kimble,Domestic,1991,62.050000000000004
Texas,Kimble,Domestic,1992,62.050000000000004
Texas,Kimble,Domestic,1993,62.050000000000004
Texas,Kimble,Domestic,1994,62.050000000000004
Texas,Kimble,Domestic,1995,62.050000000000004
Texas,Kimble,Domestic,1996,63.87500000000001
Texas,Kimble,Domestic,1997,65.7
Texas,Kimble,Domestic,1998,67.525
Texas,Kimble,Domestic,1999,69.35
Texas,Kimble,Domestic,2000,71.175
Texas,Kimble,Domestic,2001,73
Texas,Kimble,Domestic,2002,74.825
Texas,Kimble,Domestic,2003,76.65
Texas,Kimble,Domestic,2004,78.475
Texas,Kimble,Domestic,2005,80.3
Texas,Kimble,Domestic,2006,79.57
Texas,Kimble,Domestic,2007,78.84
Texas,Kimble,Domestic,2008,78.11
Texas,Kimble,Domestic,2009,77.38
Texas,Kimble,Domestic,2010,76.64999999999999
Texas,Kimble,Domestic,2011,69.35
Texas,Kimble,Domestic,2012,62.05
Texas,Kimble,Domestic,2013,54.75
Texas,Kimble,Domestic,2014,47.45
Texas,Kimble,Domestic,2015,40.15
Texas,Kimble,Domestic,2016,40.15
Texas,Kimble,Domestic,2017,40.15
Texas,Kimble,Domestic,2018,40.15
Texas,Kimble,Domestic,2019,40.15
Texas,King,Domestic,1981,0
Texas,King,Domestic,1982,0
Texas,King,Domestic,1983,0
Texas,King,Domestic,1984,0
Texas,King,Domestic,1985,0
Texas,King,Domestic,1986,0
Texas,King,Domestic,1987,0
Texas,King,Domestic,1988,0
Texas,King,Domestic,1989,0
Texas,King,Domestic,1990,0
Texas,King,Domestic,1991,0
Texas,King,Domestic,1992,0
Texas,King,Domestic,1993,0
Texas,King,Domestic,1994,0
Texas,King,Domestic,1995,0
Texas,King,Domestic,1996,1.46
Texas,King,Domestic,1997,2.92
Texas,King,Domestic,1998,4.38
Texas,King,Domestic,1999,5.84
Texas,King,Domestic,2000,7.3
Texas,King,Domestic,2001,8.76
Texas,King,Domestic,2002,10.219999999999999
Texas,King,Domestic,2003,11.68
Texas,King,Domestic,2004,13.140000000000002
Texas,King,Domestic,2005,14.6
Texas,King,Domestic,2006,12.41
Texas,King,Domestic,2007,10.22
Texas,King,Domestic,2008,8.030000000000001
Texas,King,Domestic,2009,5.84
Texas,King,Domestic,2010,3.65
Texas,King,Domestic,2011,3.65
Texas,King,Domestic,2012,3.65
Texas,King,Domestic,2013,3.65
Texas,King,Domestic,2014,3.65
Texas,King,Domestic,2015,3.65
Texas,King,Domestic,2016,3.65
Texas,King,Domestic,2017,3.65
Texas,King,Domestic,2018,3.65
Texas,King,Domestic,2019,3.65
Texas,Kinney,Domestic,1981,14.6
Texas,Kinney,Domestic,1982,14.6
Texas,Kinney,Domestic,1983,14.6
Texas,Kinney,Domestic,1984,14.6
Texas,Kinney,Domestic,1985,14.6
Texas,Kinney,Domestic,1986,15.33
Texas,Kinney,Domestic,1987,16.060000000000002
Texas,Kinney,Domestic,1988,16.79
Texas,Kinney,Domestic,1989,17.52
Texas,Kinney,Domestic,1990,18.25
Texas,Kinney,Domestic,1991,24.09
Texas,Kinney,Domestic,1992,29.93
Texas,Kinney,Domestic,1993,35.77
Texas,Kinney,Domestic,1994,41.61
Texas,Kinney,Domestic,1995,47.45
Texas,Kinney,Domestic,1996,48.910000000000004
Texas,Kinney,Domestic,1997,50.370000000000005
Texas,Kinney,Domestic,1998,51.830000000000005
Texas,Kinney,Domestic,1999,53.290000000000006
Texas,Kinney,Domestic,2000,54.75000000000001
Texas,Kinney,Domestic,2001,56.21
Texas,Kinney,Domestic,2002,57.67
Texas,Kinney,Domestic,2003,59.13
Texas,Kinney,Domestic,2004,60.59
Texas,Kinney,Domestic,2005,62.050000000000004
Texas,Kinney,Domestic,2006,54.75000000000001
Texas,Kinney,Domestic,2007,47.45
Texas,Kinney,Domestic,2008,40.150000000000006
Texas,Kinney,Domestic,2009,32.85
Texas,Kinney,Domestic,2010,25.55
Texas,Kinney,Domestic,2011,22.630000000000003
Texas,Kinney,Domestic,2012,19.71
Texas,Kinney,Domestic,2013,16.79
Texas,Kinney,Domestic,2014,13.87
Texas,Kinney,Domestic,2015,10.95
Texas,Kinney,Domestic,2016,10.95
Texas,Kinney,Domestic,2017,10.95
Texas,Kinney,Domestic,2018,10.95
Texas,Kinney,Domestic,2019,10.95
Texas,Kleberg,Domestic,1981,54.75
Texas,Kleberg,Domestic,1982,54.75
Texas,Kleberg,Domestic,1983,54.75
Texas,Kleberg,Domestic,1984,54.75
Texas,Kleberg,Domestic,1985,54.75
Texas,Kleberg,Domestic,1986,52.559999999999995
Texas,Kleberg,Domestic,1987,50.37
Texas,Kleberg,Domestic,1988,48.18
Texas,Kleberg,Domestic,1989,45.99
Texas,Kleberg,Domestic,1990,43.8
Texas,Kleberg,Domestic,1991,41.61
Texas,Kleberg,Domestic,1992,39.42
Texas,Kleberg,Domestic,1993,37.23
Texas,Kleberg,Domestic,1994,35.04
Texas,Kleberg,Domestic,1995,32.85
Texas,Kleberg,Domestic,1996,55.48
Texas,Kleberg,Domestic,1997,78.11
Texas,Kleberg,Domestic,1998,100.74000000000001
Texas,Kleberg,Domestic,1999,123.36999999999999
Texas,Kleberg,Domestic,2000,146
Texas,Kleberg,Domestic,2001,168.63
Texas,Kleberg,Domestic,2002,191.26000000000002
Texas,Kleberg,Domestic,2003,213.89
Texas,Kleberg,Domestic,2004,236.52
Texas,Kleberg,Domestic,2005,259.15
Texas,Kleberg,Domestic,2006,210.97
Texas,Kleberg,Domestic,2007,162.79
Texas,Kleberg,Domestic,2008,114.61
Texas,Kleberg,Domestic,2009,66.43000000000002
Texas,Kleberg,Domestic,2010,18.25
Texas,Kleberg,Domestic,2011,17.52
Texas,Kleberg,Domestic,2012,16.79
Texas,Kleberg,Domestic,2013,16.060000000000002
Texas,Kleberg,Domestic,2014,15.33
Texas,Kleberg,Domestic,2015,14.6
Texas,Kleberg,Domestic,2016,14.6
Texas,Kleberg,Domestic,2017,14.6
Texas,Kleberg,Domestic,2018,14.6
Texas,Kleberg,Domestic,2019,14.6
Texas,Knox,Domestic,1981,40.15
Texas,Knox,Domestic,1982,40.15
Texas,Knox,Domestic,1983,40.15
Texas,Knox,Domestic,1984,40.15
Texas,Knox,Domestic,1985,40.15
Texas,Knox,Domestic,1986,39.42
Texas,Knox,Domestic,1987,38.69
Texas,Knox,Domestic,1988,37.96
Texas,Knox,Domestic,1989,37.230000000000004
Texas,Knox,Domestic,1990,36.5
Texas,Knox,Domestic,1991,32.85
Texas,Knox,Domestic,1992,29.2
Texas,Knox,Domestic,1993,25.55
Texas,Knox,Domestic,1994,21.9
Texas,Knox,Domestic,1995,18.25
Texas,Knox,Domestic,1996,22.265
Texas,Knox,Domestic,1997,26.280000000000005
Texas,Knox,Domestic,1998,30.295
Texas,Knox,Domestic,1999,34.31
Texas,Knox,Domestic,2000,38.325
Texas,Knox,Domestic,2001,42.34
Texas,Knox,Domestic,2002,46.355000000000004
Texas,Knox,Domestic,2003,50.370000000000005
Texas,Knox,Domestic,2004,54.385000000000005
Texas,Knox,Domestic,2005,58.4
Texas,Knox,Domestic,2006,52.56000000000001
Texas,Knox,Domestic,2007,46.72
Texas,Knox,Domestic,2008,40.88
Texas,Knox,Domestic,2009,35.04
Texas,Knox,Domestic,2010,29.2
Texas,Knox,Domestic,2011,26.280000000000005
Texas,Knox,Domestic,2012,23.36
Texas,Knox,Domestic,2013,20.44
Texas,Knox,Domestic,2014,17.52
Texas,Knox,Domestic,2015,14.6
Texas,Knox,Domestic,2016,14.6
Texas,Knox,Domestic,2017,14.6
Texas,Knox,Domestic,2018,14.6
Texas,Knox,Domestic,2019,14.6
Texas,Lamar,Domestic,1981,73
Texas,Lamar,Domestic,1982,73
Texas,Lamar,Domestic,1983,73
Texas,Lamar,Domestic,1984,73
Texas,Lamar,Domestic,1985,73
Texas,Lamar,Domestic,1986,103.66000000000001
Texas,Lamar,Domestic,1987,134.32
Texas,Lamar,Domestic,1988,164.98000000000002
Texas,Lamar,Domestic,1989,195.64000000000001
Texas,Lamar,Domestic,1990,226.3
Texas,Lamar,Domestic,1991,227.03
Texas,Lamar,Domestic,1992,227.76
Texas,Lamar,Domestic,1993,228.49
Texas,Lamar,Domestic,1994,229.22
Texas,Lamar,Domestic,1995,229.95
Texas,Lamar,Domestic,1996,206.95499999999998
Texas,Lamar,Domestic,1997,183.96
Texas,Lamar,Domestic,1998,160.965
Texas,Lamar,Domestic,1999,137.97
Texas,Lamar,Domestic,2000,114.975
Texas,Lamar,Domestic,2001,91.98
Texas,Lamar,Domestic,2002,68.98500000000001
Texas,Lamar,Domestic,2003,45.99
Texas,Lamar,Domestic,2004,22.99499999999998
Texas,Lamar,Domestic,2005,0
Texas,Lamar,Domestic,2006,2.92
Texas,Lamar,Domestic,2007,5.84
Texas,Lamar,Domestic,2008,8.76
Texas,Lamar,Domestic,2009,11.68
Texas,Lamar,Domestic,2010,14.6
Texas,Lamar,Domestic,2011,14.6
Texas,Lamar,Domestic,2012,14.6
Texas,Lamar,Domestic,2013,14.6
Texas,Lamar,Domestic,2014,14.6
Texas,Lamar,Domestic,2015,14.6
Texas,Lamar,Domestic,2016,14.6
Texas,Lamar,Domestic,2017,14.6
Texas,Lamar,Domestic,2018,14.6
Texas,Lamar,Domestic,2019,14.6
Texas,Lamb,Domestic,1981,156.95
Texas,Lamb,Domestic,1982,156.95
Texas,Lamb,Domestic,1983,156.95
Texas,Lamb,Domestic,1984,156.95
Texas,Lamb,Domestic,1985,156.95
Texas,Lamb,Domestic,1986,153.29999999999998
Texas,Lamb,Domestic,1987,149.64999999999998
Texas,Lamb,Domestic,1988,146
Texas,Lamb,Domestic,1989,142.35
Texas,Lamb,Domestic,1990,138.7
Texas,Lamb,Domestic,1991,132.13
Texas,Lamb,Domestic,1992,125.55999999999999
Texas,Lamb,Domestic,1993,118.99000000000001
Texas,Lamb,Domestic,1994,112.42
Texas,Lamb,Domestic,1995,105.85
Texas,Lamb,Domestic,1996,107.675
Texas,Lamb,Domestic,1997,109.5
Texas,Lamb,Domestic,1998,111.325
Texas,Lamb,Domestic,1999,113.15
Texas,Lamb,Domestic,2000,114.975
Texas,Lamb,Domestic,2001,116.8
Texas,Lamb,Domestic,2002,118.625
Texas,Lamb,Domestic,2003,120.45
Texas,Lamb,Domestic,2004,122.275
Texas,Lamb,Domestic,2005,124.10000000000001
Texas,Lamb,Domestic,2006,120.45
Texas,Lamb,Domestic,2007,116.8
Texas,Lamb,Domestic,2008,113.15
Texas,Lamb,Domestic,2009,109.5
Texas,Lamb,Domestic,2010,105.85
Texas,Lamb,Domestic,2011,90.52
Texas,Lamb,Domestic,2012,75.19
Texas,Lamb,Domestic,2013,59.86
Texas,Lamb,Domestic,2014,44.53
Texas,Lamb,Domestic,2015,29.2
Texas,Lamb,Domestic,2016,29.2
Texas,Lamb,Domestic,2017,29.2
Texas,Lamb,Domestic,2018,29.2
Texas,Lamb,Domestic,2019,29.2
Texas,Lampasas,Domestic,1981,69.35
Texas,Lampasas,Domestic,1982,69.35
Texas,Lampasas,Domestic,1983,69.35
Texas,Lampasas,Domestic,1984,69.35
Texas,Lampasas,Domestic,1985,69.35
Texas,Lampasas,Domestic,1986,68.62
Texas,Lampasas,Domestic,1987,67.89
Texas,Lampasas,Domestic,1988,67.16
Texas,Lampasas,Domestic,1989,66.42999999999999
Texas,Lampasas,Domestic,1990,65.7
Texas,Lampasas,Domestic,1991,86.86999999999999
Texas,Lampasas,Domestic,1992,108.03999999999999
Texas,Lampasas,Domestic,1993,129.20999999999998
Texas,Lampasas,Domestic,1994,150.38
Texas,Lampasas,Domestic,1995,171.54999999999998
Texas,Lampasas,Domestic,1996,154.39499999999998
Texas,Lampasas,Domestic,1997,137.24
Texas,Lampasas,Domestic,1998,120.08499999999998
Texas,Lampasas,Domestic,1999,102.92999999999999
Texas,Lampasas,Domestic,2000,85.77499999999999
Texas,Lampasas,Domestic,2001,68.62
Texas,Lampasas,Domestic,2002,51.465
Texas,Lampasas,Domestic,2003,34.30999999999999
Texas,Lampasas,Domestic,2004,17.154999999999994
Texas,Lampasas,Domestic,2005,0
Texas,Lampasas,Domestic,2006,5.84
Texas,Lampasas,Domestic,2007,11.68
Texas,Lampasas,Domestic,2008,17.52
Texas,Lampasas,Domestic,2009,23.36
Texas,Lampasas,Domestic,2010,29.2
Texas,Lampasas,Domestic,2011,29.93
Texas,Lampasas,Domestic,2012,30.66
Texas,Lampasas,Domestic,2013,31.389999999999997
Texas,Lampasas,Domestic,2014,32.12
Texas,Lampasas,Domestic,2015,32.85
