State,County,Year,Persons
Texas,Lee,2010,16591
Texas,Lee,2011,16556
Texas,Lee,2012,16505
Texas,Lee,2013,16545
Texas,Lee,2014,16621
Texas,Lee,2015,16868
Texas,Lee,2016,16975
Texas,Lee,2017,17109
Texas,Lee,2018,17097
Texas,Lee,2019,17239
Texas,Leon,1981,10077
Texas,Leon,1982,10719
Texas,Leon,1983,11530
Texas,Leon,1984,12238
Texas,Leon,1985,13029
Texas,Leon,1986,13036
Texas,Leon,1987,12729
Texas,Leon,1988,12748
Texas,Leon,1989,12675
Texas,Leon,1990,12659
Texas,Leon,1991,12860
Texas,Leon,1992,13040
Texas,Leon,1993,13183
Texas,Leon,1994,13678
Texas,Leon,1995,13949
Texas,Leon,1996,14218
Texas,Leon,1997,14550
Texas,Leon,1998,14626
Texas,Leon,1999,15027
Texas,Leon,2000,15395
Texas,Leon,2001,15452
Texas,Leon,2002,15718
Texas,Leon,2003,15795
Texas,Leon,2004,15837
Texas,Leon,2005,16104
Texas,Leon,2006,16334
Texas,Leon,2007,16390
Texas,Leon,2008,16832
Texas,Leon,2009,16862
Texas,Leon,2010,16723
Texas,Leon,2011,16829
Texas,Leon,2012,16741
Texas,Leon,2013,16620
Texas,Leon,2014,16730
Texas,Leon,2015,17028
Texas,Leon,2016,17200
Texas,Leon,2017,17235
Texas,Leon,2018,17260
Texas,Leon,2019,17404
Texas,Liberty,1981,49013
Texas,Liberty,1982,51576
Texas,Liberty,1983,53564
Texas,Liberty,1984,54033
Texas,Liberty,1985,53772
Texas,Liberty,1986,54338
Texas,Liberty,1987,52865
Texas,Liberty,1988,52199
Texas,Liberty,1989,52236
Texas,Liberty,1990,52887
Texas,Liberty,1991,53848
Texas,Liberty,1992,55051
Texas,Liberty,1993,56645
Texas,Liberty,1994,58925
Texas,Liberty,1995,62539
Texas,Liberty,1996,63793
Texas,Liberty,1997,65527
Texas,Liberty,1998,66572
Texas,Liberty,1999,68661
Texas,Liberty,2000,70576
Texas,Liberty,2001,71679
Texas,Liberty,2002,73280
Texas,Liberty,2003,73734
Texas,Liberty,2004,74285
Texas,Liberty,2005,74303
Texas,Liberty,2006,74269
Texas,Liberty,2007,74515
Texas,Liberty,2008,74915
Texas,Liberty,2009,75041
Texas,Liberty,2010,75859
Texas,Liberty,2011,75990
Texas,Liberty,2012,76370
Texas,Liberty,2013,76849
Texas,Liberty,2014,78045
Texas,Liberty,2015,79537
Texas,Liberty,2016,81354
Texas,Liberty,2017,83597
Texas,Liberty,2018,85802
Texas,Liberty,2019,88219
Texas,Limestone,1981,20589
Texas,Limestone,1982,20688
Texas,Limestone,1983,21382
Texas,Limestone,1984,21535
Texas,Limestone,1985,22007
Texas,Limestone,1986,21548
Texas,Limestone,1987,21948
Texas,Limestone,1988,21590
Texas,Limestone,1989,21122
Texas,Limestone,1990,20935
Texas,Limestone,1991,21032
Texas,Limestone,1992,21035
Texas,Limestone,1993,21255
Texas,Limestone,1994,21301
Texas,Limestone,1995,21422
Texas,Limestone,1996,21450
Texas,Limestone,1997,21661
Texas,Limestone,1998,21864
Texas,Limestone,1999,21878
Texas,Limestone,2000,22053
Texas,Limestone,2001,22159
Texas,Limestone,2002,22486
Texas,Limestone,2003,22721
Texas,Limestone,2004,22942
Texas,Limestone,2005,22919
Texas,Limestone,2006,23093
Texas,Limestone,2007,23090
Texas,Limestone,2008,23065
Texas,Limestone,2009,23173
Texas,Limestone,2010,23492
Texas,Limestone,2011,23591
Texas,Limestone,2012,23686
Texas,Limestone,2013,23440
Texas,Limestone,2014,23529
Texas,Limestone,2015,23442
Texas,Limestone,2016,23472
Texas,Limestone,2017,23391
Texas,Limestone,2018,23343
Texas,Limestone,2019,23437
Texas,Lipscomb,1981,4029
Texas,Lipscomb,1982,4465
Texas,Lipscomb,1983,4398
Texas,Lipscomb,1984,4388
Texas,Lipscomb,1985,4156
Texas,Lipscomb,1986,3831
Texas,Lipscomb,1987,3541
Texas,Lipscomb,1988,3376
Texas,Lipscomb,1989,3222
Texas,Lipscomb,1990,3122
Texas,Lipscomb,1991,3096
Texas,Lipscomb,1992,3050
Texas,Lipscomb,1993,3013
Texas,Lipscomb,1994,2957
Texas,Lipscomb,1995,3031
Texas,Lipscomb,1996,3099
Texas,Lipscomb,1997,3067
Texas,Lipscomb,1998,3030
Texas,Lipscomb,1999,3097
Texas,Lipscomb,2000,3025
Texas,Lipscomb,2001,2948
Texas,Lipscomb,2002,3033
Texas,Lipscomb,2003,3097
Texas,Lipscomb,2004,3028
Texas,Lipscomb,2005,3057
Texas,Lipscomb,2006,3115
Texas,Lipscomb,2007,3178
Texas,Lipscomb,2008,3183
Texas,Lipscomb,2009,3326
Texas,Lipscomb,2010,3283
Texas,Lipscomb,2011,3334
Texas,Lipscomb,2012,3447
Texas,Lipscomb,2013,3490
Texas,Lipscomb,2014,3553
Texas,Lipscomb,2015,3559
Texas,Lipscomb,2016,3494
Texas,Lipscomb,2017,3364
Texas,Lipscomb,2018,3342
Texas,Lipscomb,2019,3233
Texas,Live Oak,1981,9879
Texas,Live Oak,1982,9932
Texas,Live Oak,1983,9803
Texas,Live Oak,1984,9729
Texas,Live Oak,1985,9595
Texas,Live Oak,1986,9635
Texas,Live Oak,1987,9468
Texas,Live Oak,1988,9614
Texas,Live Oak,1989,9554
Texas,Live Oak,1990,9591
Texas,Live Oak,1991,9981
Texas,Live Oak,1992,10206
Texas,Live Oak,1993,10645
Texas,Live Oak,1994,10990
Texas,Live Oak,1995,11237
Texas,Live Oak,1996,11574
Texas,Live Oak,1997,11714
Texas,Live Oak,1998,12015
Texas,Live Oak,1999,12191
Texas,Live Oak,2000,12233
Texas,Live Oak,2001,12071
Texas,Live Oak,2002,11955
Texas,Live Oak,2003,11768
Texas,Live Oak,2004,11689
Texas,Live Oak,2005,11631
Texas,Live Oak,2006,11559
Texas,Live Oak,2007,11528
Texas,Live Oak,2008,11479
Texas,Live Oak,2009,11410
Texas,Live Oak,2010,11556
Texas,Live Oak,2011,11507
Texas,Live Oak,2012,11655
Texas,Live Oak,2013,11817
Texas,Live Oak,2014,12057
Texas,Live Oak,2015,12173
Texas,Live Oak,2016,12023
Texas,Live Oak,2017,12146
Texas,Live Oak,2018,12148
Texas,Live Oak,2019,12207
Texas,Llano,1981,9997
Texas,Llano,1982,10567
Texas,Llano,1983,11169
Texas,Llano,1984,11596
Texas,Llano,1985,11885
Texas,Llano,1986,11936
Texas,Llano,1987,12120
Texas,Llano,1988,11962
Texas,Llano,1989,11726
Texas,Llano,1990,11684
Texas,Llano,1991,11983
Texas,Llano,1992,12338
Texas,Llano,1993,12801
Texas,Llano,1994,13531
Texas,Llano,1995,14090
Texas,Llano,1996,14674
Texas,Llano,1997,15165
Texas,Llano,1998,15785
Texas,Llano,1999,16510
Texas,Llano,2000,17077
Texas,Llano,2001,17499
Texas,Llano,2002,17872
Texas,Llano,2003,18153
Texas,Llano,2004,18220
Texas,Llano,2005,18425
Texas,Llano,2006,18502
Texas,Llano,2007,18935
Texas,Llano,2008,19034
Texas,Llano,2009,19175
Texas,Llano,2010,19336
Texas,Llano,2011,19073
Texas,Llano,2012,19266
Texas,Llano,2013,19509
Texas,Llano,2014,19666
Texas,Llano,2015,20081
Texas,Llano,2016,20592
Texas,Llano,2017,21167
Texas,Llano,2018,21600
Texas,Llano,2019,21795
Texas,Loving,1981,87
Texas,Loving,1982,84
Texas,Loving,1983,91
Texas,Loving,1984,87
Texas,Loving,1985,83
Texas,Loving,1986,91
Texas,Loving,1987,94
Texas,Loving,1988,99
Texas,Loving,1989,107
Texas,Loving,1990,105
Texas,Loving,1991,96
Texas,Loving,1992,127
Texas,Loving,1993,109
Texas,Loving,1994,114
Texas,Loving,1995,111
Texas,Loving,1996,109
Texas,Loving,1997,78
Texas,Loving,1998,83
Texas,Loving,1999,77
Texas,Loving,2000,65
Texas,Loving,2001,66
Texas,Loving,2002,75
Texas,Loving,2003,72
Texas,Loving,2004,55
Texas,Loving,2005,70
Texas,Loving,2006,75
Texas,Loving,2007,79
Texas,Loving,2008,61
Texas,Loving,2009,77
Texas,Loving,2010,84
Texas,Loving,2011,95
Texas,Loving,2012,86
Texas,Loving,2013,106
Texas,Loving,2014,89
Texas,Loving,2015,119
Texas,Loving,2016,117
Texas,Loving,2017,133
Texas,Loving,2018,148
Texas,Loving,2019,169
Texas,Lubbock,1981,213350
Texas,Lubbock,1982,215688
Texas,Lubbock,1983,219308
Texas,Lubbock,1984,221095
Texas,Lubbock,1985,219679
Texas,Lubbock,1986,220946
Texas,Lubbock,1987,220943
Texas,Lubbock,1988,222021
Texas,Lubbock,1989,222932
Texas,Lubbock,1990,223144
Texas,Lubbock,1991,225598
Texas,Lubbock,1992,227237
Texas,Lubbock,1993,231275
Texas,Lubbock,1994,235617
Texas,Lubbock,1995,238423
Texas,Lubbock,1996,239740
Texas,Lubbock,1997,240278
Texas,Lubbock,1998,239602
Texas,Lubbock,1999,240776
Texas,Lubbock,2000,243109
Texas,Lubbock,2001,246616
Texas,Lubbock,2002,249407
Texas,Lubbock,2003,253388
Texas,Lubbock,2004,255669
Texas,Lubbock,2005,257779
Texas,Lubbock,2006,261761
Texas,Lubbock,2007,265215
Texas,Lubbock,2008,268197
Texas,Lubbock,2009,274252
Texas,Lubbock,2010,280301
Texas,Lubbock,2011,283408
Texas,Lubbock,2012,285961
Texas,Lubbock,2013,289515
Texas,Lubbock,2014,294433
Texas,Lubbock,2015,298337
Texas,Lubbock,2016,302094
Texas,Lubbock,2017,305413
Texas,Lubbock,2018,307627
Texas,Lubbock,2019,310569
Texas,Lynn,1981,8467
Texas,Lynn,1982,8245
Texas,Lynn,1983,8047
Texas,Lynn,1984,7879
Texas,Lynn,1985,7806
Texas,Lynn,1986,7240
Texas,Lynn,1987,7023
Texas,Lynn,1988,6971
Texas,Lynn,1989,6900
Texas,Lynn,1990,6721
Texas,Lynn,1991,6719
Texas,Lynn,1992,6718
Texas,Lynn,1993,6611
Texas,Lynn,1994,6601
Texas,Lynn,1995,6440
Texas,Lynn,1996,6456
Texas,Lynn,1997,6520
Texas,Lynn,1998,6637
Texas,Lynn,1999,6625
Texas,Lynn,2000,6489
Texas,Lynn,2001,6444
Texas,Lynn,2002,6421
Texas,Lynn,2003,6232
Texas,Lynn,2004,6172
Texas,Lynn,2005,6178
Texas,Lynn,2006,6192
Texas,Lynn,2007,5989
Texas,Lynn,2008,5932
Texas,Lynn,2009,5927
Texas,Lynn,2010,5914
Texas,Lynn,2011,5886
Texas,Lynn,2012,5796
Texas,Lynn,2013,5728
Texas,Lynn,2014,5798
Texas,Lynn,2015,5746
Texas,Lynn,2016,5775
Texas,Lynn,2017,5832
Texas,Lynn,2018,5848
Texas,Lynn,2019,5951
Texas,Madison,1981,11106
Texas,Madison,1982,11547
Texas,Madison,1983,11723
Texas,Madison,1984,11788
Texas,Madison,1985,11556
Texas,Madison,1986,11533
Texas,Madison,1987,11419
Texas,Madison,1988,11138
Texas,Madison,1989,11031
Texas,Madison,1990,10920
Texas,Madison,1991,11098
Texas,Madison,1992,11226
Texas,Madison,1993,11633
Texas,Madison,1994,11677
Texas,Madison,1995,12079
Texas,Madison,1996,12266
Texas,Madison,1997,12276
Texas,Madison,1998,12465
Texas,Madison,1999,12756
Texas,Madison,2000,12967
Texas,Madison,2001,13680
Texas,Madison,2002,12797
Texas,Madison,2003,12989
Texas,Madison,2004,13146
Texas,Madison,2005,13136
Texas,Madison,2006,13264
Texas,Madison,2007,13353
Texas,Madison,2008,13340
Texas,Madison,2009,13483
Texas,Madison,2010,13739
Texas,Madison,2011,13753
Texas,Madison,2012,13746
Texas,Madison,2013,13820
Texas,Madison,2014,13871
Texas,Madison,2015,13968
Texas,Madison,2016,14120
Texas,Madison,2017,14251
Texas,Madison,2018,14363
Texas,Madison,2019,14284
Texas,Marion,1981,10463
Texas,Marion,1982,10825
Texas,Marion,1983,10907
Texas,Marion,1984,10594
Texas,Marion,1985,10217
Texas,Marion,1986,9947
Texas,Marion,1987,9942
Texas,Marion,1988,10359
Texas,Marion,1989,10033
Texas,Marion,1990,9946
Texas,Marion,1991,9894
Texas,Marion,1992,9939
Texas,Marion,1993,9945
Texas,Marion,1994,9985
Texas,Marion,1995,10139
Texas,Marion,1996,10317
Texas,Marion,1997,10469
Texas,Marion,1998,10737
Texas,Marion,1999,10888
Texas,Marion,2000,10950
Texas,Marion,2001,11077
Texas,Marion,2002,11032
Texas,Marion,2003,11120
Texas,Marion,2004,11004
Texas,Marion,2005,10980
Texas,Marion,2006,10992
Texas,Marion,2007,10951
Texas,Marion,2008,10748
Texas,Marion,2009,10669
Texas,Marion,2010,10485
Texas,Marion,2011,10475
Texas,Marion,2012,10374
Texas,Marion,2013,10277
Texas,Marion,2014,10149
Texas,Marion,2015,10136
Texas,Marion,2016,10125
Texas,Marion,2017,10057
Texas,Marion,2018,9915
Texas,Marion,2019,9854
Texas,Martin,1981,4970
Texas,Martin,1982,5306
Texas,Martin,1983,5471
Texas,Martin,1984,5426
Texas,Martin,1985,5396
Texas,Martin,1986,5363
Texas,Martin,1987,5186
Texas,Martin,1988,5116
Texas,Martin,1989,5056
Texas,Martin,1990,4923
Texas,Martin,1991,4792
Texas,Martin,1992,4885
Texas,Martin,1993,4948
Texas,Martin,1994,4891
Texas,Martin,1995,4866
Texas,Martin,1996,4780
Texas,Martin,1997,4865
Texas,Martin,1998,4876
Texas,Martin,1999,4819
Texas,Martin,2000,4720
Texas,Martin,2001,4697
Texas,Martin,2002,4654
Texas,Martin,2003,4553
Texas,Martin,2004,4398
Texas,Martin,2005,4447
Texas,Martin,2006,4443
Texas,Martin,2007,4494
Texas,Martin,2008,4558
Texas,Martin,2009,4710
Texas,Martin,2010,4809
Texas,Martin,2011,4884
Texas,Martin,2012,4980
Texas,Martin,2013,5272
Texas,Martin,2014,5462
Texas,Martin,2015,5646
Texas,Martin,2016,5616
Texas,Martin,2017,5531
Texas,Martin,2018,5681
Texas,Martin,2019,5771
Texas,Mason,1981,3622
Texas,Mason,1982,3657
Texas,Mason,1983,3608
Texas,Mason,1984,3677
Texas,Mason,1985,3656
Texas,Mason,1986,3616
Texas,Mason,1987,3522
Texas,Mason,1988,3470
Texas,Mason,1989,3530
Texas,Mason,1990,3404
Texas,Mason,1991,3360
Texas,Mason,1992,3410
Texas,Mason,1993,3474
Texas,Mason,1994,3526
Texas,Mason,1995,3600
Texas,Mason,1996,3645
Texas,Mason,1997,3702
Texas,Mason,1998,3727
Texas,Mason,1999,3710
Texas,Mason,2000,3734
Texas,Mason,2001,3743
Texas,Mason,2002,3725
Texas,Mason,2003,3762
Texas,Mason,2004,3811
Texas,Mason,2005,3813
Texas,Mason,2006,3862
Texas,Mason,2007,3897
Texas,Mason,2008,3876
Texas,Mason,2009,3982
Texas,Mason,2010,4010
Texas,Mason,2011,4033
Texas,Mason,2012,4056
Texas,Mason,2013,4120
Texas,Mason,2014,4095
Texas,Mason,2015,4057
Texas,Mason,2016,4161
Texas,Mason,2017,4179
Texas,Mason,2018,4259
Texas,Mason,2019,4274
Texas,Matagorda,1981,38524
Texas,Matagorda,1982,37325
Texas,Matagorda,1983,37579
Texas,Matagorda,1984,39648
Texas,Matagorda,1985,40331
Texas,Matagorda,1986,40483
Texas,Matagorda,1987,40232
Texas,Matagorda,1988,39134
Texas,Matagorda,1989,37450
Texas,Matagorda,1990,36804
Texas,Matagorda,1991,37655
Texas,Matagorda,1992,37839
Texas,Matagorda,1993,38415
Texas,Matagorda,1994,38556
Texas,Matagorda,1995,38235
Texas,Matagorda,1996,37910
Texas,Matagorda,1997,37909
Texas,Matagorda,1998,38003
Texas,Matagorda,1999,37894
Texas,Matagorda,2000,37873
Texas,Matagorda,2001,37804
Texas,Matagorda,2002,37662
Texas,Matagorda,2003,37695
Texas,Matagorda,2004,37388
Texas,Matagorda,2005,37132
Texas,Matagorda,2006,36743
Texas,Matagorda,2007,36452
Texas,Matagorda,2008,36708
Texas,Matagorda,2009,36579
Texas,Matagorda,2010,36709
Texas,Matagorda,2011,36681
Texas,Matagorda,2012,36544
Texas,Matagorda,2013,36500
Texas,Matagorda,2014,36478
Texas,Matagorda,2015,36766
Texas,Matagorda,2016,37088
Texas,Matagorda,2017,36805
Texas,Matagorda,2018,36566
Texas,Matagorda,2019,36643
Texas,Maverick,1981,33010
Texas,Maverick,1982,34029
Texas,Maverick,1983,34980
Texas,Maverick,1984,34804
Texas,Maverick,1985,34729
Texas,Maverick,1986,34674
Texas,Maverick,1987,35105
Texas,Maverick,1988,35567
Texas,Maverick,1989,35622
Texas,Maverick,1990,36712
Texas,Maverick,1991,38231
Texas,Maverick,1992,39751
Texas,Maverick,1993,41308
Texas,Maverick,1994,42444
Texas,Maverick,1995,43642
Texas,Maverick,1996,44581
Texas,Maverick,1997,45432
Texas,Maverick,1998,46142
Texas,Maverick,1999,46945
Texas,Maverick,2000,47343
Texas,Maverick,2001,47594
Texas,Maverick,2002,48408
Texas,Maverick,2003,49123
Texas,Maverick,2004,49627
Texas,Maverick,2005,50140
Texas,Maverick,2006,50951
Texas,Maverick,2007,51367
Texas,Maverick,2008,52190
Texas,Maverick,2009,53434
Texas,Maverick,2010,54432
Texas,Maverick,2011,55260
Texas,Maverick,2012,55765
Texas,Maverick,2013,56532
Texas,Maverick,2014,57115
Texas,Maverick,2015,57720
Texas,Maverick,2016,58041
Texas,Maverick,2017,58111
Texas,Maverick,2018,58276
Texas,Maverick,2019,58722
Texas,McCulloch,1981,8771
Texas,McCulloch,1982,8890
Texas,McCulloch,1983,8873
Texas,McCulloch,1984,8968
Texas,McCulloch,1985,9196
Texas,McCulloch,1986,8873
Texas,McCulloch,1987,8837
Texas,McCulloch,1988,9156
Texas,McCulloch,1989,9064
Texas,McCulloch,1990,8694
Texas,McCulloch,1991,8309
Texas,McCulloch,1992,8207
Texas,McCulloch,1993,8229
Texas,McCulloch,1994,8186
Texas,McCulloch,1995,8208
Texas,McCulloch,1996,8366
Texas,McCulloch,1997,8303
Texas,McCulloch,1998,8223
Texas,McCulloch,1999,8284
Texas,McCulloch,2000,8175
Texas,McCulloch,2001,8034
Texas,McCulloch,2002,7927
Texas,McCulloch,2003,8033
Texas,McCulloch,2004,8164
Texas,McCulloch,2005,8117
Texas,McCulloch,2006,8183
Texas,McCulloch,2007,8105
Texas,McCulloch,2008,8203
Texas,McCulloch,2009,8365
Texas,McCulloch,2010,8231
Texas,McCulloch,2011,8254
Texas,McCulloch,2012,8241
Texas,McCulloch,2013,8243
Texas,McCulloch,2014,8152
Texas,McCulloch,2015,8255
Texas,McCulloch,2016,8124
Texas,McCulloch,2017,7941
Texas,McCulloch,2018,7982
Texas,McCulloch,2019,7984
Texas,McLennan,1981,173739
Texas,McLennan,1982,175640
Texas,McLennan,1983,179181
Texas,McLennan,1984,181304
Texas,McLennan,1985,183163
Texas,McLennan,1986,186467
Texas,McLennan,1987,186733
Texas,McLennan,1988,186698
Texas,McLennan,1989,187791
Texas,McLennan,1990,189736
Texas,McLennan,1991,191878
Texas,McLennan,1992,193462
Texas,McLennan,1993,196163
Texas,McLennan,1994,200503
Texas,McLennan,1995,202692
Texas,McLennan,1996,205894
Texas,McLennan,1997,207991
Texas,McLennan,1998,209800
Texas,McLennan,1999,211548
Texas,McLennan,2000,213967
Texas,McLennan,2001,215099
Texas,McLennan,2002,216571
Texas,McLennan,2003,218744
Texas,McLennan,2004,221353
Texas,McLennan,2005,222794
Texas,McLennan,2006,224452
Texas,McLennan,2007,226741
Texas,McLennan,2008,229037
Texas,McLennan,2009,231679
Texas,McLennan,2010,235917
Texas,McLennan,2011,237852
Texas,McLennan,2012,239368
Texas,McLennan,2013,241443
Texas,McLennan,2014,243166
Texas,McLennan,2015,245444
Texas,McLennan,2016,247553
Texas,McLennan,2017,251631
Texas,McLennan,2018,254196
Texas,McLennan,2019,256623
Texas,McMullen,1981,782
Texas,McMullen,1982,828
Texas,McMullen,1983,841
Texas,McMullen,1984,913
Texas,McMullen,1985,919
Texas,McMullen,1986,866
Texas,McMullen,1987,866
Texas,McMullen,1988,921
Texas,McMullen,1989,816
Texas,McMullen,1990,816
Texas,McMullen,1991,790
Texas,McMullen,1992,817
Texas,McMullen,1993,804
Texas,McMullen,1994,815
Texas,McMullen,1995,840
Texas,McMullen,1996,814
Texas,McMullen,1997,822
Texas,McMullen,1998,826
Texas,McMullen,1999,832
Texas,McMullen,2000,843
Texas,McMullen,2001,819
Texas,McMullen,2002,795
Texas,McMullen,2003,801
Texas,McMullen,2004,735
Texas,McMullen,2005,789
Texas,McMullen,2006,765
Texas,McMullen,2007,773
Texas,McMullen,2008,736
Texas,McMullen,2009,699
Texas,McMullen,2010,711
Texas,McMullen,2011,697
Texas,McMullen,2012,730
Texas,McMullen,2013,760
Texas,McMullen,2014,799
Texas,McMullen,2015,828
Texas,McMullen,2016,806
Texas,McMullen,2017,765
Texas,McMullen,2018,731
Texas,McMullen,2019,743
Texas,Medina,1981,23214
Texas,Medina,1982,23569
Texas,Medina,1983,24079
Texas,Medina,1984,24274
Texas,Medina,1985,24760
Texas,Medina,1986,25675
Texas,Medina,1987,26165
Texas,Medina,1988,26783
Texas,Medina,1989,27044
Texas,Medina,1990,27422
Texas,Medina,1991,28110
Texas,Medina,1992,28668
Texas,Medina,1993,30368
Texas,Medina,1994,31725
Texas,Medina,1995,33838
Texas,Medina,1996,35203
Texas,Medina,1997,36644
Texas,Medina,1998,37734
Texas,Medina,1999,38697
Texas,Medina,2000,39484
Texas,Medina,2001,40053
Texas,Medina,2002,40707
Texas,Medina,2003,41549
Texas,Medina,2004,42363
Texas,Medina,2005,42977
Texas,Medina,2006,43936
Texas,Medina,2007,44577
Texas,Medina,2008,45131
Texas,Medina,2009,45605
Texas,Medina,2010,46114
Texas,Medina,2011,46507
Texas,Medina,2012,46796
Texas,Medina,2013,47238
Texas,Medina,2014,47830
Texas,Medina,2015,48402
Texas,Medina,2016,49254
Texas,Medina,2017,50183
Texas,Medina,2018,50862
Texas,Medina,2019,51584
Texas,Menard,1981,2362
Texas,Menard,1982,2313
Texas,Menard,1983,2420
Texas,Menard,1984,2488
Texas,Menard,1985,2319
Texas,Menard,1986,2374
Texas,Menard,1987,2436
Texas,Menard,1988,2436
Texas,Menard,1989,2358
Texas,Menard,1990,2224
Texas,Menard,1991,2212
Texas,Menard,1992,2280
Texas,Menard,1993,2322
Texas,Menard,1994,2363
Texas,Menard,1995,2428
Texas,Menard,1996,2358
Texas,Menard,1997,2402
Texas,Menard,1998,2401
Texas,Menard,1999,2348
Texas,Menard,2000,2342
Texas,Menard,2001,2321
Texas,Menard,2002,2340
Texas,Menard,2003,2311
Texas,Menard,2004,2265
Texas,Menard,2005,2212
Texas,Menard,2006,2199
Texas,Menard,2007,2176
Texas,Menard,2008,2217
Texas,Menard,2009,2227
Texas,Menard,2010,2230
Texas,Menard,2011,2214
Texas,Menard,2012,2204
Texas,Menard,2013,2137
Texas,Menard,2014,2128
Texas,Menard,2015,2134
Texas,Menard,2016,2091
Texas,Menard,2017,2110
Texas,Menard,2018,2120
Texas,Menard,2019,2138
Texas,Midland,1981,88994
Texas,Midland,1982,98653
Texas,Midland,1983,106724
Texas,Midland,1984,106493
Texas,Midland,1985,108601
Texas,Midland,1986,111902
Texas,Midland,1987,107101
Texas,Midland,1988,106323
Texas,Midland,1989,106438
Texas,Midland,1990,106701
Texas,Midland,1991,108635
Texas,Midland,1992,110440
Texas,Midland,1993,111508
Texas,Midland,1994,112837
Texas,Midland,1995,113627
Texas,Midland,1996,114412
Texas,Midland,1997,116826
Texas,Midland,1998,118321
Texas,Midland,1999,117621
Texas,Midland,2000,115560
Texas,Midland,2001,116180
Texas,Midland,2002,117717
Texas,Midland,2003,119164
Texas,Midland,2004,120746
Texas,Midland,2005,122516
Texas,Midland,2006,125844
Texas,Midland,2007,128954
Texas,Midland,2008,132502
Texas,Midland,2009,136238
Texas,Midland,2010,136974
Texas,Midland,2011,140224
Texas,Midland,2012,147332
Texas,Midland,2013,152356
Texas,Midland,2014,156725
Texas,Midland,2015,162328
Texas,Midland,2016,163850
Texas,Midland,2017,165318
Texas,Midland,2018,172505
Texas,Midland,2019,176832
Texas,Milam,1981,23181
Texas,Milam,1982,23255
Texas,Milam,1983,23613
Texas,Milam,1984,23872
Texas,Milam,1985,24186
Texas,Milam,1986,24228
Texas,Milam,1987,23694
Texas,Milam,1988,23256
Texas,Milam,1989,23008
Texas,Milam,1990,22914
Texas,Milam,1991,22807
Texas,Milam,1992,22952
Texas,Milam,1993,23107
Texas,Milam,1994,23423
Texas,Milam,1995,23450
Texas,Milam,1996,23746
Texas,Milam,1997,23968
Texas,Milam,1998,24073
Texas,Milam,1999,24125
Texas,Milam,2000,24290
Texas,Milam,2001,24445
Texas,Milam,2002,24981
Texas,Milam,2003,24917
Texas,Milam,2004,25136
Texas,Milam,2005,25017
Texas,Milam,2006,25082
Texas,Milam,2007,24946
Texas,Milam,2008,25065
Texas,Milam,2009,24864
Texas,Milam,2010,24681
Texas,Milam,2011,24607
Texas,Milam,2012,24114
Texas,Milam,2013,24090
Texas,Milam,2014,24143
Texas,Milam,2015,24362
Texas,Milam,2016,24680
Texas,Milam,2017,24939
Texas,Milam,2018,25045
Texas,Milam,2019,24823
Texas,Mills,1981,4549
Texas,Mills,1982,4554
Texas,Mills,1983,4659
Texas,Mills,1984,4715
Texas,Mills,1985,4651
Texas,Mills,1986,4639
Texas,Mills,1987,4558
Texas,Mills,1988,4544
Texas,Mills,1989,4570
Texas,Mills,1990,4519
Texas,Mills,1991,4569
Texas,Mills,1992,4606
Texas,Mills,1993,4766
Texas,Mills,1994,4817
Texas,Mills,1995,4897
Texas,Mills,1996,4970
Texas,Mills,1997,4995
Texas,Mills,1998,5091
Texas,Mills,1999,5117
Texas,Mills,2000,5107
Texas,Mills,2001,4983
Texas,Mills,2002,4973
Texas,Mills,2003,4885
Texas,Mills,2004,4880
Texas,Mills,2005,4957
Texas,Mills,2006,4854
Texas,Mills,2007,4871
Texas,Mills,2008,4876
Texas,Mills,2009,4877
Texas,Mills,2010,4968
Texas,Mills,2011,4883
Texas,Mills,2012,4832
Texas,Mills,2013,4872
Texas,Mills,2014,4872
Texas,Mills,2015,4889
Texas,Mills,2016,4884
Texas,Mills,2017,4917
Texas,Mills,2018,4883
Texas,Mills,2019,4873
Texas,Mitchell,1981,9124
Texas,Mitchell,1982,9605
Texas,Mitchell,1983,9493
Texas,Mitchell,1984,9406
Texas,Mitchell,1985,9090
Texas,Mitchell,1986,9174
Texas,Mitchell,1987,8756
Texas,Mitchell,1988,8604
Texas,Mitchell,1989,8285
Texas,Mitchell,1990,7948
Texas,Mitchell,1991,7758
Texas,Mitchell,1992,7750
Texas,Mitchell,1993,7770
Texas,Mitchell,1994,8686
Texas,Mitchell,1995,9089
Texas,Mitchell,1996,9055
Texas,Mitchell,1997,9636
Texas,Mitchell,1998,9842
Texas,Mitchell,1999,9822
Texas,Mitchell,2000,9628
Texas,Mitchell,2001,9576
Texas,Mitchell,2002,9420
Texas,Mitchell,2003,9366
Texas,Mitchell,2004,9280
Texas,Mitchell,2005,9322
Texas,Mitchell,2006,9279
Texas,Mitchell,2007,9339
Texas,Mitchell,2008,9285
Texas,Mitchell,2009,9399
Texas,Mitchell,2010,9412
Texas,Mitchell,2011,9396
Texas,Mitchell,2012,9329
Texas,Mitchell,2013,8999
Texas,Mitchell,2014,9070
Texas,Mitchell,2015,8856
Texas,Mitchell,2016,8474
Texas,Mitchell,2017,8215
Texas,Mitchell,2018,8525
Texas,Mitchell,2019,8545
Texas,Montague,1981,17746
Texas,Montague,1982,18529
Texas,Montague,1983,18586
Texas,Montague,1984,18439
Texas,Montague,1985,18457
