APINumber,State,County,Latitude,Longitude,Year,TotalBaseWaterVolume,TotalVerticalDepth
42003480210000,Texas,Andrews,32.110908,-102.263045,2019,1821414,13500
42003477210000,Texas,Andrews,32.187441,-102.26306,2019,20641782,9966
42003453510000,Texas,Andrews,32.292628,-102.263139,2014,1705368,11742
42003477200000,Texas,Andrews,32.187409,-102.2632,2019,21401808,9305
42003433720000,Texas,Andrews,32.222897,-102.263257,2011,1158318,12000
42003477190000,Texas,Andrews,32.187376,-102.26334,2019,21246612,8612
42003440990000,Texas,Andrews,32.34925256,-102.2635821,2013,1532857,11914
42003473390000,Texas,Andrews,32.320327,-102.263593,2016,18349254,9557
42003450350000,Texas,Andrews,32.266947,-102.263908,2013,2008188,0
42003480190000,Texas,Andrews,32.11441,-102.264161,2019,1805706,13500
42003450320000,Texas,Andrews,32.26859,-102.26442,2013,1294692,0
42003469630000,Texas,Andrews,32.087889,-102.264514,2015,942580.2857,11900
42003458730000,Texas,Andrews,32.352622,-102.264531,2014,12166644,10111
42003442910000,Texas,Andrews,32.271029,-102.265196,2012,631543.6667,0
42003480150000,Texas,Andrews,32.289155,-102.265233,2019,16998019,10445
42003480120000,Texas,Andrews,32.289003,-102.265334,2019,19503160,9550
42003469590000,Texas,Andrews,32.090761,-102.265428,2016,2151030,11500
42003480140000,Texas,Andrews,32.28897,-102.265474,2019,20185784,10050
42003480070000,Texas,Andrews,32.289089,-102.265515,2019,21175374,8967
42003480170000,Texas,Andrews,32.118678,-102.26552,2019,2244480,13500
42003472990000,Texas,Andrews,32.523244,-102.265689,2016,15221766,9505
42003422590000,Texas,Andrews,32.10555,-102.26576,2012,1615698,10340
42003450280000,Texas,Andrews,32.27345,-102.26596,2013,1468194,0
42003452180000,Texas,Andrews,32.188706,-102.266108,2014,1752408,12218
42003480010000,Texas,Andrews,32.121153,-102.266309,2019,2009994,11700
42003480220000,Texas,Andrews,32.108558,-102.266713,2019,1791174,13500
42003476680000,Texas,Andrews,32.380486,-102.266792,2018,17745504,9931
42003449020000,Texas,Andrews,32.255006,-102.266797,2013,1949976,12264
42003434110000,Texas,Andrews,32.3598492,-102.2668971,2012,1413040,11512
42003446630000,Texas,Andrews,32.277031,-102.267086,2013,666987,11876
42003478790000,Texas,Andrews,32.350081,-102.267213,2018,21879480,9585
42003478800000,Texas,Andrews,32.350214,-102.267255,2018,20860014,9615
42003475540000,Texas,Andrews,32.18261,-102.267361,2017,15208200,9245
42003475300000,Texas,Andrews,32.182725,-102.267361,2017,15375822,9945
42003475290000,Texas,Andrews,32.181087,-102.267476,2018,21282870,9275
42003449040000,Texas,Andrews,32.258456,-102.267711,2013,1929270,0
42003480200000,Texas,Andrews,32.111696,-102.267713,2019,1789872,13500
42003452170000,Texas,Andrews,32.196128,-102.268114,2014,1669668,11654
42003469600000,Texas,Andrews,32.088836,-102.268494,2016,2154600,11530
42003443000000,Texas,Andrews,32.26184,-102.268678,2012,1750644,12000
42003450250000,Texas,Andrews,32.259947,-102.268775,2013,1395156,0
42003476670000,Texas,Andrews,32.380014,-102.268856,2018,17763018,9985
42003480180000,Texas,Andrews,32.115302,-102.268862,2019,2021838,13500
42003447170000,Texas,Andrews,32.28208,-102.269231,2013,915888,350
42003450260000,Texas,Andrews,32.263294,-102.269408,2013,1417038,0
42003480260000,Texas,Andrews,32.319126,-102.269872,2019,17823995,9370
42003480020000,Texas,Andrews,32.118804,-102.269978,2019,1906464,11473
42003433730000,Texas,Andrews,32.301973,-102.270172,2012,1145844,12000
42003452610000,Texas,Andrews,32.203136,-102.270325,2014,1040492.727,12264
42003466700000,Texas,Andrews,32.318947,-102.270333,2015,15627864,18354
42003480270000,Texas,Andrews,32.319005,-102.270387,2019,17552415,8946
42003450210000,Texas,Andrews,32.267612,-102.270537,2013,1413468,12000
42003466800000,Texas,Andrews,32.363106,-102.270614,2014,2230956,11824
42003448870000,Texas,Andrews,32.1627425,-102.2708687,2013,256368,10815
42003452510000,Texas,Andrews,32.225997,-102.270914,2014,1680672,11760
42003476660000,Texas,Andrews,32.379542,-102.270919,2018,16880178,9957
42003443150000,Texas,Andrews,32.269155,-102.271261,2012,827000,11847
42003453460000,Texas,Andrews,32.290692,-102.271369,2014,1720110,11758
42003476350000,Texas,Andrews,32.10913,-102.271699,2018,1950186,11411
42003480280000,Texas,Andrews,32.31864,-102.271931,2019,16421745,12024
42003435230000,Texas,Andrews,32.279032,-102.271978,2012,1457820,12000
42003449050000,Texas,Andrews,32.25761,-102.272023,2013,1901256,11990
42003469140000,Texas,Andrews,32.31848,-102.27231,2015,15353310,17646
42003476290000,Texas,Andrews,32.116083,-102.272347,2018,1947666,11408
42003476310000,Texas,Andrews,32.112487,-102.272373,2018,1800162,11451
42003453470000,Texas,Andrews,32.294192,-102.272475,2013,1844976,11793
42003452150000,Texas,Andrews,32.210217,-102.272561,2013,1479324,11253
42003449190000,Texas,Andrews,32.252678,-102.272694,2013,1627836,0
42003471950000,Texas,Andrews,32.318162,-102.272836,2015,17267964,17075
42003469300000,Texas,Andrews,32.4195785,-102.272944,2015,1115730,12074
42003476650000,Texas,Andrews,32.379069,-102.272986,2018,16920708,9920
42003433710000,Texas,Andrews,32.239925,-102.2731,2011,1096074,12000
42003435760000,Texas,Andrews,32.312651,-102.273413,2012,878178,12000
42003450440000,Texas,Andrews,32.175182,-102.273592,2013,1889370,11082
42003480160000,Texas,Andrews,32.318243,-102.273616,2019,15897502,12024
42003450230000,Texas,Andrews,32.270222,-102.273808,2013,1410402,0
42003433240000,Texas,Andrews,32.286099,-102.273985,2012,1092840,12000
42003450200000,Texas,Andrews,32.271975,-102.274361,2013,1284402,0
42003476270000,Texas,Andrews,32.119231,-102.274522,2018,1969128,10934
42003477610000,Texas,Andrews,32.218755,-102.274619,2018,27122201,9882
42003477620000,Texas,Andrews,32.218722,-102.274759,2018,27034596,9889
42003476360000,Texas,Andrews,32.106636,-102.274925,2018,2166780,11426
42003466810000,Texas,Andrews,32.377122,-102.275067,2015,1219584.625,11800
42003469480000,Texas,Andrews,32.091347,-102.275486,2015,2047038,11515
42003472870000,Texas,Andrews,32.49845,-102.275536,2015,14920878,9489
42003440700000,Texas,Andrews,32.219076,-102.275673,2012,1724268,12000
42003435750000,Texas,Andrews,32.304738,-102.275804,2012,1921375,12189
42003442930000,Texas,Andrews,32.262707,-102.275857,2012,1536360,11736
42003476320000,Texas,Andrews,32.109773,-102.275925,2018,2211384,11394
42003475280000,Texas,Andrews,32.210886,-102.276253,2018,18338628,8655
42003435690000,Texas,Andrews,32.292902,-102.276371,2012,1753500,12000
42003469470000,Texas,Andrews,32.094489,-102.276475,2015,1977612,11548
42003453500000,Texas,Andrews,32.182967,-102.276906,2013,2001930,9344
42003476300000,Texas,Andrews,32.11338,-102.277074,2018,1993698,11490
42003469440000,Texas,Andrews,32.098097,-102.277611,2015,1988826,11545
42003451250000,Texas,Andrews,32.227426,-102.277624,2017,2064552,12000
42003439860000,Texas,Andrews,31.247418,-102.277776,2012,1464834,0
42003447370000,Texas,Andrews,32.42478508,-102.2779648,2013,1147941,11499
42003476280000,Texas,Andrews,32.116882,-102.27819,2018,2206386,11365
42003469410000,Texas,Andrews,32.101603,-102.278714,2015,2118228,11555
42003450510000,Texas,Andrews,32.31578,-102.27929,2013,1422960,0
42003469450000,Texas,Andrews,32.091933,-102.279344,2015,2135322,11555
42003435730000,Texas,Andrews,32.273017,-102.279469,2012,1922004,12000
42003450480000,Texas,Andrews,32.277242,-102.280439,2013,2284044,0
42003469460000,Texas,Andrews,32.095436,-102.28045,2015,1935234,11524
42003435740000,Texas,Andrews,32.307007,-102.280804,2012,1473192,12000
42003451240000,Texas,Andrews,32.238661,-102.281542,2013,2085594,0
42003469350000,Texas,Andrews,32.099044,-102.281586,2015,1954638,11545
42003453490000,Texas,Andrews,32.300492,-102.282017,2013,1952664,11126
42003455330000,Texas,Andrews,32.293925,-102.282331,2014,11319798,17213
42003463240000,Texas,Andrews,32.4001459,-102.2824766,2014,14685762,9581
42003469380000,Texas,Andrews,32.102186,-102.282575,2015,2061108,11540
42003450500000,Texas,Andrews,32.284267,-102.282644,2013,2283540,12000
42003469390000,Texas,Andrews,32.089575,-102.283031,2015,2072238,11540
42003439850000,Texas,Andrews,32.244482,-102.283108,2012,1412124,12000
42003453480000,Texas,Andrews,32.314806,-102.283444,2014,1810130,11818
42003469420000,Texas,Andrews,32.092714,-102.284022,2015,1910874,11510
42003448810000,Texas,Andrews,32.4804428,-102.2841777,2013,4909012,9996
42003449180000,Texas,Andrews,32.247228,-102.284244,2013,1632540,11908
42003449170000,Texas,Andrews,32.248981,-102.2848,2013,1628130,5521
42003463610000,Texas,Andrews,32.399353,-102.285078,2015,14355894,17539
42003463630000,Texas,Andrews,32.399331,-102.285154,2015,13968066,17530
42003469430000,Texas,Andrews,32.096325,-102.285158,2015,1961610,11510
42003469340000,Texas,Andrews,32.099975,-102.285639,2015,1947624,11545
42003478350000,Texas,Andrews,32.3763,-102.285712,2019,13324794,9542
42003442960000,Texas,Andrews,32.255581,-102.286884,2013,1396752,11763
42003469360000,Texas,Andrews,32.090158,-102.286892,2015,2102100,11475
42003478330000,Texas,Andrews,32.375707,-102.287684,2019,13132056,9541
42003469370000,Texas,Andrews,32.093664,-102.287997,2015,2050692,11527
42003449120000,Texas,Andrews,32.260414,-102.288411,2013,1819650,11875
42003469400000,Texas,Andrews,32.096147,-102.288447,2015,1902096,11500
42003450550000,Texas,Andrews,32.305339,-102.289306,2014,1059394.56,11880
42003477670000,Texas,Andrews,32.398069,-102.289353,2018,13904772,10559
42003477660000,Texas,Andrews,32.398047,-102.289444,2018,20019048,10825
42003477650000,Texas,Andrews,32.398017,-102.289533,2018,13763316,10611
42003478320000,Texas,Andrews,32.375246,-102.289698,2019,13154442,9536
42003477870000,Texas,Andrews,32.254786,-102.289809,2018,17102442,9422
42003477880000,Texas,Andrews,32.254852,-102.28983,2018,17084466,10059
42003477890000,Texas,Andrews,32.254918,-102.289851,2018,16497222,8812
42003477520000,Texas,Andrews,32.254985,-102.289872,2018,20462694,10094
42003477530000,Texas,Andrews,32.255051,-102.289893,2018,21096768,9521
42003469330000,Texas,Andrews,32.100414,-102.290125,2015,1127390.571,11955
42003435790000,Texas,Andrews,32.308631,-102.29016,2012,1429638,12000
42003450540000,Texas,Andrews,32.312858,-102.291678,2014,1930698,11818
42003465290000,Texas,Andrews,32.47324,-102.29184,2014,13356168,17595
42003476980000,Texas,Andrews,32.087718,-102.292007,2018,3187212,11360
42003466450000,Texas,Andrews,32.399253,-102.292706,2015,1650516,12136
42003476920000,Texas,Andrews,32.091049,-102.293452,2018,3316241,11500
42003476900000,Texas,Andrews,32.094009,-102.29399,2018,2848398,11346
42003476870000,Texas,Andrews,32.096478,-102.294768,2018,2869734,11307
42003435720000,Texas,Andrews,32.296126,-102.294964,2012,1914528,12000
42003461630000,Texas,Andrews,32.495553,-102.295039,2014,11131864,10990
42003462620000,Texas,Andrews,32.421318,-102.295359,2014,1620486,12330
42003476860000,Texas,Andrews,32.099983,-102.295873,2018,2972684,11500
42003476930000,Texas,Andrews,32.088394,-102.295897,2018,3026520,11319
42003450450000,Texas,Andrews,32.171598,-102.295983,2013,2405676,11772
42003474960000,Texas,Andrews,32.104042,-102.296417,2017,2443056,11396
42003476910000,Texas,Andrews,32.09196,-102.297152,2018,2899638,11281
42003475060000,Texas,Andrews,32.107761,-102.297589,2017,2365734,11380
42003476890000,Texas,Andrews,32.09495,-102.297964,2018,2808876,11365
42003458250000,Texas,Andrews,32.449144,-102.298251,2014,14026824,18132
42003435800000,Texas,Andrews,32.18248077,-102.298673,2013,448476,9442
42003475070000,Texas,Andrews,32.111422,-102.298744,2017,2406852,11500
42003476880000,Texas,Andrews,32.098109,-102.29896,2018,2930550,11300
42003477030000,Texas,Andrews,32.282422,-102.299403,2018,21521472,9581
42003477020000,Texas,Andrews,32.282555,-102.299445,2018,18987402,10216
42003475220000,Texas,Andrews,32.114529,-102.299725,2017,2445366,11560
42003477110000,Texas,Andrews,32.08939,-102.300626,2018,2883468,11289
42003464440000,Texas,Andrews,32.41269,-102.30117,2014,1733634,12350
42003450520000,Texas,Andrews,32.302394,-102.301686,2014,1901046,11854
42003474930000,Texas,Andrews,32.100878,-102.302039,2017,2614080,11337
42003477060000,Texas,Andrews,32.092356,-102.30233,2018,3061128,11244
42003476990000,Texas,Andrews,32.096075,-102.302499,2018,21543357.23,11322
42003468140000,Texas,Andrews,32.31096,-102.302928,2015,19495644,19928
42003474770000,Texas,Andrews,32.104381,-102.303144,2017,2472666,11386
42003470340000,Texas,Andrews,32.420116,-102.303517,2015,685692,12328.7
42003450530000,Texas,Andrews,32.309936,-102.304047,2014,2334486,11816
42003475180000,Texas,Andrews,32.107992,-102.304283,2017,2196810,11375
42003477270000,Texas,Andrews,32.08988,-102.304457,2018,2826390,11328
42003475200000,Texas,Andrews,32.111497,-102.305389,2017,2597658,10860
42003477140000,Texas,Andrews,32.093487,-102.305595,2018,2870826,11334
42003477100000,Texas,Andrews,32.097863,-102.306372,2018,3005184,11292
42003446660000,Texas,Andrews,32.275966,-102.30674,2014,602238,9718
42003470950000,Texas,Andrews,32.403625,-102.307231,2015,611016,12450
42003475490000,Texas,Andrews,32.101717,-102.308189,2017,2506224,11500
42003475310000,Texas,Andrews,32.104997,-102.309658,2017,2197272,11336
42003475270000,Texas,Andrews,32.10895,-102.309803,2017,2335326,11198
42003470940000,Texas,Andrews,32.414075,-102.310558,2015,315210,12146
42003475260000,Texas,Andrews,32.111858,-102.311389,2017,2537472,11371
42003454550000,Texas,Andrews,32.399711,-102.320168,2013,1562880,12086
42003433420000,Texas,Andrews,32.448852,-102.321297,2012,1598772,11240
42003455450000,Texas,Andrews,32.4078693,-102.3226478,2013,1741824,7000
42003456710000,Texas,Andrews,32.4160209,-102.3241602,2014,228434,7197
42003454750000,Texas,Andrews,32.41524,-102.32497,2013,1792518,12100
42003459430000,Texas,Andrews,32.40366,-102.32602,2014,1445850,12500
42003438230000,Texas,Andrews,32.4359,-102.32624,2013,1777146,8559
42003459420000,Texas,Andrews,32.41014,-102.32771,2014,1699278,12500
42003457060000,Texas,Andrews,32.3993422,-102.3285822,2013,1520808,12500
42003455460000,Texas,Andrews,32.4171639,-102.3299,2013,1679706,12198
42003458650000,Texas,Andrews,32.40606,-102.32993,2014,1708392,12500
42003453250000,Texas,Andrews,32.14731111,-102.3321917,2014,44825,4885
42003430510000,Texas,Andrews,32.401518,-102.3330378,2013,1565597,12100
42003451270000,Texas,Andrews,32.4449975,-102.3369957,2014,2271024,13500
42003457070000,Texas,Andrews,32.41336,-102.33706,2014,1622376,12500
42003453580000,Texas,Andrews,32.41494,-102.33716,2013,1312626,12000
42003368380000,Texas,Andrews,32.44868,-102.338662,2015,2288333,12700
42003310850000,Texas,Andrews,32.140854,-102.33905,2014,50955,12610
42003446160000,Texas,Andrews,32.38766,-102.34227,2013,2503872,11959
42003449790000,Texas,Andrews,32.994508,-102.343958,2013,1634220,11496
42003451840000,Texas,Andrews,32.442681,-102.34698,2013,1869336,12078
42003475920000,Texas,Andrews,32.453183,-102.347469,2018,26976978,9606
42003036160000,Texas,Andrews,32.359102,-102.35104,2019,289423,9019
42003350260000,Texas,Andrews,32.13818,-102.35135,2014,90830,13000
42003458020000,Texas,Andrews,32.38894,-102.35636,2014,2572962,11800
42003475560000,Texas,Andrews,32.465294,-102.356475,2017,5835583.279,12180
42003443890000,Texas,Andrews,32.36709,-102.35767,2013,677444.9333,11600
42003462080000,Texas,Andrews,32.3604,-102.35935,2014,1131144,11800
42003435370000,Texas,Andrews,32.178636,-102.3596,2012,668331,10503
42003453690000,Texas,Andrews,32.281441,-102.36048,2013,1767570,11557
42003470130000,Texas,Andrews,32.0854,-102.362,2015,2955876,10694
42003453240000,Texas,Andrews,32.15144722,-102.3647056,2014,50933,4830
42003450760000,Texas,Andrews,32.275038,-102.36509,2013,1772988,11424
42003462070000,Texas,Andrews,32.36335,-102.36533,2014,329800.8,11800
42003450750000,Texas,Andrews,32.2788444,-102.365925,2013,1769442,11600
42003451790000,Texas,Andrews,32.408349,-102.366802,2013,1724688,12148
42003453380000,Texas,Andrews,32.2735687,-102.3669118,2013,1703344,11650
42003453670000,Texas,Andrews,32.2762927,-102.367825,2013,1732574,11650
42003457970000,Texas,Andrews,32.35857,-102.36883,2014,852516,11800
42003450820000,Texas,Andrews,32.2796514,-102.368951,2013,1192583,11600
42003453870000,Texas,Andrews,32.3928529,-102.3702879,2013,1749281,11826
42003453620000,Texas,Andrews,32.2772133,-102.3706003,2013,1689646,11650
42003455780000,Texas,Andrews,32.271594,-102.370992,2014,1789200,11360
42003458820000,Texas,Andrews,32.36203,-102.3712,2014,1317120,11900
42003477130000,Texas,Andrews,32.449764,-102.3716074,2018,15627108,9030
42003477580000,Texas,Andrews,32.4449405,-102.3717638,2018,17205384,8524
42003453880000,Texas,Andrews,32.3873695,-102.3729942,2013,1467927,11745
42003451260000,Texas,Andrews,32.372978,-102.373437,2013,1503852,12070
42003453680000,Texas,Andrews,32.274344,-102.373586,2014,1768284,11500
42003455940000,Texas,Andrews,32.36129,-102.37425,2014,1352526,11900
42003451190000,Texas,Andrews,32.3540061,-102.3752129,2013,1915814,11600
42003450830000,Texas,Andrews,32.2777642,-102.3753618,2013,1681767,11400
42003455680000,Texas,Andrews,32.269578,-102.376122,2013,1691760,11360
42003455930000,Texas,Andrews,32.3670491,-102.3762209,2013,1157805,0
42003449350000,Texas,Andrews,32.2746277,-102.3768473,2013,1934569,11400
42003450810000,Texas,Andrews,32.27224,-102.37752,2013,1726242,11370
42003453990000,Texas,Andrews,32.3902529,-102.3793239,2013,1604860,12000
42003451200000,Texas,Andrews,32.3515181,-102.3794943,2013,1898185,11600
42003449360000,Texas,Andrews,32.2701527,-102.3809112,2013,1720923,11400
42003449330000,Texas,Andrews,32.2762305,-102.3815612,2013,1998650,11400
42003457590000,Texas,Andrews,32.214053,-102.381626,2014,103572,4435
42003406280000,Texas,Andrews,32.359513,-102.382025,2013,289735,9000
42003451330000,Texas,Andrews,32.3522222,-102.3836112,2013,1925156,11520
42003433270000,Texas,Andrews,32.366519,-102.384228,2014,326172,12033
