State,County,Year,Population
Texas,Nueces,2001,313670
Texas,Ochiltree,2001,9134
Texas,Oldham,2001,2132
Texas,Orange,2001,84108
Texas,Palo Pinto,2001,27128
Texas,Panola,2001,22773
Texas,Parker,2001,91660
Texas,Parmer,2001,9842
Texas,Pecos,2001,16284
Texas,Polk,2001,42945
Texas,Potter,2001,114307
Texas,Presidio,2001,7409
Texas,Rains,2001,9664
Texas,Randall,2001,105399
Texas,Reagan,2001,3230
Texas,Real,2001,3020
Texas,Red River,2001,14156
Texas,Reeves,2001,13022
Texas,Refugio,2001,7765
Texas,Roberts,2001,880
Texas,Robertson,2001,16132
Texas,Rockwall,2001,46697
Texas,Runnels,2001,11148
Texas,Rusk,2001,47837
Texas,Sabine,2001,10435
Texas,San Augustine,2001,8860
Texas,San Jacinto,2001,22897
Texas,San Patricio,2001,66690
Texas,San Saba,2001,6181
Texas,Schleicher,2001,3016
Texas,Scurry,2001,15838
Texas,Shackelford,2001,3334
Texas,Shelby,2001,25171
Texas,Sherman,2001,3131
Texas,Smith,2001,177836
Texas,Somervell,2001,7017
Texas,Starr,2001,54294
Texas,Stephens,2001,9455
Texas,Sterling,2001,1341
Texas,Stonewall,2001,1568
Texas,Sutton,2001,4032
Texas,Swisher,2001,8248
Texas,Tarrant,2001,1490204
Texas,Taylor,2001,125920
Texas,Terrell,2001,1017
Texas,Terry,2001,12473
Texas,Throckmorton,2001,1791
Texas,Titus,2001,28100
Texas,Tom Green,2001,103923
Texas,Travis,2001,844877
Texas,Trinity,2001,13852
Texas,Tyler,2001,20657
Texas,Upshur,2001,35746
Texas,Upton,2001,3231
Texas,Uvalde,2001,25939
Texas,Val Verde,2001,45144
Texas,Van Zandt,2001,48932
Texas,Victoria,2001,84491
Texas,Walker,2001,62444
Texas,Waller,2001,33747
Texas,Ward,2001,10459
Texas,Washington,2001,30433
Texas,Webb,2001,200347
Texas,Wharton,2001,40991
Texas,Wheeler,2001,5170
Texas,Wichita,2001,130790
Texas,Wilbarger,2001,14299
Texas,Willacy,2001,20016
Texas,Williamson,2001,276940
Texas,Wilson,2001,33408
Texas,Winkler,2001,7056
Texas,Wise,2001,50927
Texas,Wood,2001,37288
Texas,Yoakum,2001,7299
Texas,Young,2001,17659
Texas,Zapata,2001,12266
Texas,Zavala,2001,11596
New Mexico,Bernalillo,2002,576532
New Mexico,Catron,2002,3501
New Mexico,Chaves,2002,60768
New Mexico,Cibola,2002,26592
New Mexico,Colfax,2002,14215
New Mexico,Curry,2002,45133
New Mexico,De Baca,2002,2158
New Mexico,Dona Ana,2002,178464
New Mexico,Eddy,2002,51002
New Mexico,Grant,2002,30165
New Mexico,Guadalupe,2002,4771
New Mexico,Harding,2002,745
New Mexico,Hidalgo,2002,5272
New Mexico,Lea,2002,56340
New Mexico,Lincoln,2002,19467
New Mexico,Los Alamos,2002,18060
New Mexico,Luna,2002,24630
New Mexico,McKinley,2002,72868
New Mexico,Mora,2002,5151
New Mexico,Otero,2002,61194
New Mexico,Quay,2002,9638
New Mexico,Rio Arriba,2002,40717
New Mexico,Roosevelt,2002,18627
New Mexico,Sandoval,2002,96263
New Mexico,San Juan,2002,119430
New Mexico,San Miguel,2002,29707
New Mexico,Santa Fe,2002,133555
New Mexico,Sierra,2002,12672
New Mexico,Socorro,2002,17769
New Mexico,Taos,2002,30844
New Mexico,Torrance,2002,16520
New Mexico,Union,2002,4138
New Mexico,Valencia,2002,68401
Texas,Anderson,2002,54740
Texas,Andrews,2002,13022
Texas,Angelina,2002,80803
Texas,Aransas,2002,22616
Texas,Archer,2002,8942
Texas,Armstrong,2002,2036
Texas,Atascosa,2002,40767
Texas,Austin,2002,24818
Texas,Bailey,2002,6637
Texas,Bandera,2002,18652
Texas,Bastrop,2002,63508
Texas,Baylor,2002,3897
Texas,Bee,2002,31804
Texas,Bell,2002,249671
Texas,Bexar,2002,1446755
Texas,Blanco,2002,8950
Texas,Borden,2002,685
Texas,Bosque,2002,17474
Texas,Bowie,2002,88813
Texas,Brazoria,2002,255246
Texas,Brazos,2002,159297
Texas,Brewster,2002,8945
Texas,Briscoe,2002,1746
Texas,Brooks,2002,7668
Texas,Brown,2002,37766
Texas,Burleson,2002,16666
Texas,Burnet,2002,36850
Texas,Caldwell,2002,34715
Texas,Calhoun,2002,20550
Texas,Callahan,2002,12799
Texas,Cameron,2002,350194
Texas,Camp,2002,11549
Texas,Carson,2002,6508
Texas,Cass,2002,30120
Texas,Castro,2002,8083
Texas,Chambers,2002,27490
Texas,Cherokee,2002,47136
Texas,Childress,2002,7428
Texas,Clay,2002,11292
Texas,Cochran,2002,3521
Texas,Coke,2002,3732
Texas,Coleman,2002,8937
Texas,Collin,2002,563565
Texas,Collingsworth,2002,3093
Texas,Colorado,2002,20328
Texas,Comal,2002,82797
Texas,Comanche,2002,13582
Texas,Concho,2002,3959
Texas,Cooke,2002,37390
Texas,Coryell,2002,73135
Texas,Cottle,2002,1726
Texas,Crane,2002,3891
Texas,Crockett,2002,3841
Texas,Crosby,2002,6852
Texas,Culberson,2002,2829
Texas,Dallam,2002,6159
Texas,Dallas,2002,2250326
Texas,Dawson,2002,14429
Texas,Deaf Smith,2002,18439
Texas,Delta,2002,5366
Texas,Denton,2002,487617
Texas,DeWitt,2002,20015
Texas,Dickens,2002,2679
Texas,Dimmit,2002,10042
Texas,Donley,2002,3825
Texas,Duval,2002,12707
Texas,Eastland,2002,18252
Texas,Ector,2002,122199
Texas,Edwards,2002,2056
Texas,Ellis,2002,118737
Texas,El Paso,2002,696446
Texas,Erath,2002,33619
Texas,Falls,2002,18090
Texas,Fannin,2002,31808
Texas,Fayette,2002,22668
Texas,Fisher,2002,4242
Texas,Floyd,2002,7289
Texas,Foard,2002,1536
Texas,Fort Bend,2002,397943
Texas,Franklin,2002,9536
Texas,Freestone,2002,18395
Texas,Frio,2002,16467
Texas,Gaines,2002,14453
Texas,Galveston,2002,260096
Texas,Garza,2002,5385
Texas,Gillespie,2002,21585
Texas,Glasscock,2002,1339
Texas,Goliad,2002,7051
Texas,Gonzales,2002,18882
Texas,Gray,2002,21940
Texas,Grayson,2002,113239
Texas,Gregg,2002,112767
Texas,Grimes,2002,24736
Texas,Guadalupe,2002,95246
Texas,Hale,2002,35598
Texas,Hall,2002,3709
Texas,Hamilton,2002,8069
Texas,Hansford,2002,5242
Texas,Hardeman,2002,4547
Texas,Hardin,2002,49045
Texas,Harris,2002,3536682
Texas,Harrison,2002,62062
Texas,Hartley,2002,5364
Texas,Haskell,2002,5915
Texas,Hays,2002,111397
Texas,Hemphill,2002,3357
Texas,Henderson,2002,74712
Texas,Hidalgo,2002,610520
Texas,Hill,2002,33120
Texas,Hockley,2002,22745
Texas,Hood,2002,43344
Texas,Hopkins,2002,32335
Texas,Houston,2002,23257
Texas,Howard,2002,33479
Texas,Hudspeth,2002,3398
Texas,Hunt,2002,80234
Texas,Hutchinson,2002,23116
Texas,Irion,2002,1697
Texas,Jack,2002,8916
Texas,Jackson,2002,14172
Texas,Jasper,2002,35692
Texas,Jeff Davis,2002,2201
Texas,Jefferson,2002,250146
Texas,Jim Hogg,2002,5220
Texas,Jim Wells,2002,39821
Texas,Johnson,2002,133399
Texas,Jones,2002,20293
Texas,Karnes,2002,15178
Texas,Kaufman,2002,77693
Texas,Kendall,2002,24975
Texas,Kenedy,2002,429
Texas,Kent,2002,815
Texas,Kerr,2002,44894
Texas,Kimble,2002,4521
Texas,King,2002,308
Texas,Kinney,2002,3463
Texas,Kleberg,2002,31413
Texas,Knox,2002,4044
Texas,Lamar,2002,48826
Texas,Lamb,2002,14658
Texas,Lampasas,2002,18425
Texas,La Salle,2002,6098
Texas,Lavaca,2002,19101
Texas,Lee,2002,16131
Texas,Leon,2002,15718
Texas,Liberty,2002,73280
Texas,Limestone,2002,22486
Texas,Lipscomb,2002,3033
Texas,Live Oak,2002,11955
Texas,Llano,2002,17872
Texas,Loving,2002,75
Texas,Lubbock,2002,249407
Texas,Lynn,2002,6421
Texas,McCulloch,2002,7927
Texas,McLennan,2002,216571
Texas,McMullen,2002,795
Texas,Madison,2002,12797
Texas,Marion,2002,11032
Texas,Martin,2002,4654
Texas,Mason,2002,3725
Texas,Matagorda,2002,37662
Texas,Maverick,2002,48408
Texas,Medina,2002,40707
Texas,Menard,2002,2340
Texas,Midland,2002,117717
Texas,Milam,2002,24981
Texas,Mills,2002,4973
Texas,Mitchell,2002,9420
Texas,Montague,2002,19170
Texas,Montgomery,2002,326466
Texas,Moore,2002,20155
Texas,Morris,2002,13170
Texas,Motley,2002,1311
Texas,Nacogdoches,2002,59422
Texas,Navarro,2002,45937
Texas,Newton,2002,14945
Texas,Nolan,2002,15194
Texas,Nueces,2002,316256
Texas,Ochiltree,2002,9106
Texas,Oldham,2002,2069
Texas,Orange,2002,83813
Texas,Palo Pinto,2002,27144
Texas,Panola,2002,22953
Texas,Parker,2002,94092
Texas,Parmer,2002,10032
Texas,Pecos,2002,16084
Texas,Polk,2002,43928
Texas,Potter,2002,115427
Texas,Presidio,2002,7534
Texas,Rains,2002,9985
Texas,Randall,2002,106286
Texas,Reagan,2002,3189
Texas,Real,2002,3020
Texas,Red River,2002,13914
Texas,Reeves,2002,13017
Texas,Refugio,2002,7665
Texas,Roberts,2002,862
Texas,Robertson,2002,16053
Texas,Rockwall,2002,50078
Texas,Runnels,2002,11002
Texas,Rusk,2002,48244
Texas,Sabine,2002,10477
Texas,San Augustine,2002,8985
Texas,San Jacinto,2002,23415
Texas,San Patricio,2002,66820
Texas,San Saba,2002,6042
Texas,Schleicher,2002,3036
Texas,Scurry,2002,15982
Texas,Shackelford,2002,3388
Texas,Shelby,2002,25155
Texas,Sherman,2002,3164
Texas,Smith,2002,181107
Texas,Somervell,2002,7229
Texas,Starr,2002,55412
Texas,Stephens,2002,9374
Texas,Sterling,2002,1326
Texas,Stonewall,2002,1487
Texas,Sutton,2002,4072
Texas,Swisher,2002,8071
Texas,Tarrant,2002,1524249
Texas,Taylor,2002,125920
Texas,Terrell,2002,1009
Texas,Terry,2002,12559
Texas,Throckmorton,2002,1739
Texas,Titus,2002,28387
Texas,Tom Green,2002,104035
Texas,Travis,2002,848090
Texas,Trinity,2002,14033
Texas,Tyler,2002,20825
Texas,Upshur,2002,36739
Texas,Upton,2002,3273
Texas,Uvalde,2002,26309
Texas,Val Verde,2002,45495
Texas,Van Zandt,2002,49953
Texas,Victoria,2002,84573
Texas,Walker,2002,62216
Texas,Waller,2002,35060
Texas,Ward,2002,10337
Texas,Washington,2002,30741
Texas,Webb,2002,206001
Texas,Wharton,2002,40915
Texas,Wheeler,2002,5094
Texas,Wichita,2002,130761
Texas,Wilbarger,2002,14248
Texas,Willacy,2002,20198
Texas,Williamson,2002,290112
Texas,Wilson,2002,34254
Texas,Winkler,2002,6960
Texas,Wise,2002,52381
Texas,Wood,2002,37633
Texas,Yoakum,2002,7212
Texas,Young,2002,17665
Texas,Zapata,2002,12514
Texas,Zavala,2002,11616
New Mexico,Bernalillo,2003,587049
New Mexico,Catron,2003,3456
New Mexico,Chaves,2003,61248
New Mexico,Cibola,2003,26940
New Mexico,Colfax,2003,14088
New Mexico,Curry,2003,45385
New Mexico,De Baca,2003,2132
New Mexico,Dona Ana,2003,182045
New Mexico,Eddy,2003,51036
New Mexico,Grant,2003,29485
New Mexico,Guadalupe,2003,4875
New Mexico,Harding,2003,763
New Mexico,Hidalgo,2003,5127
New Mexico,Lea,2003,56643
New Mexico,Lincoln,2003,19930
New Mexico,Los Alamos,2003,18408
New Mexico,Luna,2003,24762
New Mexico,McKinley,2003,71545
New Mexico,Mora,2003,5145
New Mexico,Otero,2003,61371
New Mexico,Quay,2003,9541
New Mexico,Rio Arriba,2003,40416
New Mexico,Roosevelt,2003,18722
New Mexico,Sandoval,2003,99350
New Mexico,San Juan,2003,121553
New Mexico,San Miguel,2003,29530
New Mexico,Santa Fe,2003,135213
New Mexico,Sierra,2003,12703
New Mexico,Socorro,2003,17997
New Mexico,Taos,2003,31307
New Mexico,Torrance,2003,16879
New Mexico,Union,2003,4080
New Mexico,Valencia,2003,68850
Texas,Anderson,2003,56068
Texas,Andrews,2003,12976
Texas,Angelina,2003,81510
Texas,Aransas,2003,22843
Texas,Archer,2003,9013
Texas,Armstrong,2003,2001
Texas,Atascosa,2003,41306
Texas,Austin,2003,25388
Texas,Bailey,2003,6791
Texas,Bandera,2003,19044
Texas,Bastrop,2003,65825
Texas,Baylor,2003,3941
Texas,Bee,2003,32620
Texas,Bell,2003,252922
Texas,Bexar,2003,1469623
Texas,Blanco,2003,9096
Texas,Borden,2003,666
Texas,Bosque,2003,17647
Texas,Bowie,2003,88839
Texas,Brazoria,2003,261269
Texas,Brazos,2003,163279
Texas,Brewster,2003,9030
Texas,Briscoe,2003,1763
Texas,Brooks,2003,7627
Texas,Brown,2003,37654
Texas,Burleson,2003,16881
Texas,Burnet,2003,37776
Texas,Caldwell,2003,35330
Texas,Calhoun,2003,20575
Texas,Callahan,2003,12913
Texas,Cameron,2003,358492
Texas,Camp,2003,11582
Texas,Carson,2003,6391
Texas,Cass,2003,30065
Texas,Castro,2003,8037
Texas,Chambers,2003,28021
Texas,Cherokee,2003,47832
Texas,Childress,2003,7411
Texas,Clay,2003,11270
Texas,Cochran,2003,3490
Texas,Coke,2003,3678
Texas,Coleman,2003,8827
Texas,Collin,2003,589394
Texas,Collingsworth,2003,3026
Texas,Colorado,2003,20507
Texas,Comal,2003,84837
Texas,Comanche,2003,13526
Texas,Concho,2003,3991
Texas,Cooke,2003,37598
Texas,Coryell,2003,71364
Texas,Cottle,2003,1699
Texas,Crane,2003,3847
Texas,Crockett,2003,3862
Texas,Crosby,2003,6718
Texas,Culberson,2003,2778
Texas,Dallam,2003,6148
Texas,Dallas,2003,2246432
Texas,Dawson,2003,14354
Texas,Deaf Smith,2003,18454
Texas,Delta,2003,5310
Texas,Denton,2003,509732
Texas,DeWitt,2003,20034
Texas,Dickens,2003,2670
Texas,Dimmit,2003,10075
Texas,Donley,2003,3898
Texas,Duval,2003,12570
Texas,Eastland,2003,18333
Texas,Ector,2003,122739
Texas,Edwards,2003,2042
Texas,Ellis,2003,122620
Texas,El Paso,2003,705200
Texas,Erath,2003,34131
Texas,Falls,2003,18086
Texas,Fannin,2003,32380
Texas,Fayette,2003,22910
Texas,Fisher,2003,4191
Texas,Floyd,2003,7364
Texas,Foard,2003,1513
Texas,Fort Bend,2003,418747
Texas,Franklin,2003,9597
Texas,Freestone,2003,18483
Texas,Frio,2003,16477
Texas,Gaines,2003,14747
Texas,Galveston,2003,265269
Texas,Garza,2003,5531
Texas,Gillespie,2003,22128
Texas,Glasscock,2003,1332
Texas,Goliad,2003,7135
Texas,Gonzales,2003,19181
Texas,Gray,2003,21762
Texas,Grayson,2003,114421
Texas,Gregg,2003,113775
Texas,Grimes,2003,25016
Texas,Guadalupe,2003,98137
Texas,Hale,2003,35553
Texas,Hall,2003,3699
Texas,Hamilton,2003,8225
Texas,Hansford,2003,5216
Texas,Hardeman,2003,4534
Texas,Hardin,2003,49472
Texas,Harris,2003,3586133
Texas,Harrison,2003,62018
Texas,Hartley,2003,5789
Texas,Haskell,2003,5883
Texas,Hays,2003,115665
Texas,Hemphill,2003,3362
Texas,Henderson,2003,76349
Texas,Hidalgo,2003,632475
Texas,Hill,2003,33755
Texas,Hockley,2003,22955
Texas,Hood,2003,44448
Texas,Hopkins,2003,32625
Texas,Houston,2003,23336
Texas,Howard,2003,33396
Texas,Hudspeth,2003,3345
Texas,Hunt,2003,80958
Texas,Hutchinson,2003,22773
Texas,Irion,2003,1672
Texas,Jack,2003,8965
Texas,Jackson,2003,14070
Texas,Jasper,2003,35580
Texas,Jeff Davis,2003,2235
Texas,Jefferson,2003,250183
Texas,Jim Hogg,2003,5148
Texas,Jim Wells,2003,40008
Texas,Johnson,2003,136264
Texas,Jones,2003,20355
Texas,Karnes,2003,15119
Texas,Kaufman,2003,81322
Texas,Kendall,2003,25892
Texas,Kenedy,2003,428
Texas,Kent,2003,795
Texas,Kerr,2003,45278
Texas,Kimble,2003,4510
Texas,King,2003,311
Texas,Kinney,2003,3394
Texas,Kleberg,2003,31339
Texas,Knox,2003,4018
Texas,Lamar,2003,49159
Texas,Lamb,2003,14675
Texas,Lampasas,2003,18579
Texas,La Salle,2003,6169
Texas,Lavaca,2003,19152
Texas,Lee,2003,16234
Texas,Leon,2003,15795
Texas,Liberty,2003,73734
Texas,Limestone,2003,22721
Texas,Lipscomb,2003,3097
Texas,Live Oak,2003,11768
Texas,Llano,2003,18153
Texas,Loving,2003,72
Texas,Lubbock,2003,253388
Texas,Lynn,2003,6232
Texas,McCulloch,2003,8033
Texas,McLennan,2003,218744
Texas,McMullen,2003,801
Texas,Madison,2003,12989
Texas,Marion,2003,11120
Texas,Martin,2003,4553
Texas,Mason,2003,3762
Texas,Matagorda,2003,37695
Texas,Maverick,2003,49123
Texas,Medina,2003,41549
Texas,Menard,2003,2311
Texas,Midland,2003,119164
Texas,Milam,2003,24917
Texas,Mills,2003,4885
Texas,Mitchell,2003,9366
Texas,Montague,2003,19388
Texas,Montgomery,2003,341499
Texas,Moore,2003,20223
Texas,Morris,2003,13139
Texas,Motley,2003,1319
Texas,Nacogdoches,2003,59816
Texas,Navarro,2003,46078
Texas,Newton,2003,14938
Texas,Nolan,2003,15148
Texas,Nueces,2003,317632
Texas,Ochiltree,2003,8981
Texas,Oldham,2003,2072
Texas,Orange,2003,83553
Texas,Palo Pinto,2003,27294
Texas,Panola,2003,23021
Texas,Parker,2003,97041
Texas,Parmer,2003,10155
Texas,Pecos,2003,15709
Texas,Polk,2003,44779
Texas,Potter,2003,117067
Texas,Presidio,2003,7583
Texas,Rains,2003,10290
Texas,Randall,2003,107607
Texas,Reagan,2003,3130
Texas,Real,2003,3123
Texas,Red River,2003,13703
Texas,Reeves,2003,12910
Texas,Refugio,2003,7563
Texas,Roberts,2003,825
Texas,Robertson,2003,16074
Texas,Rockwall,2003,53397
Texas,Runnels,2003,10815
Texas,Rusk,2003,48540
Texas,Sabine,2003,10482
Texas,San Augustine,2003,9034
Texas,San Jacinto,2003,24100
Texas,San Patricio,2003,66440
Texas,San Saba,2003,5981
Texas,Schleicher,2003,2958
Texas,Scurry,2003,15931
Texas,Shackelford,2003,3349
Texas,Shelby,2003,25407
Texas,Sherman,2003,3113
Texas,Smith,2003,184254
Texas,Somervell,2003,7400
Texas,Starr,2003,56704
Texas,Stephens,2003,9407
Texas,Sterling,2003,1285
Texas,Stonewall,2003,1452
Texas,Sutton,2003,4029
Texas,Swisher,2003,8062
Texas,Tarrant,2003,1553086
Texas,Taylor,2003,125542
Texas,Terrell,2003,995
Texas,Terry,2003,12534
Texas,Throckmorton,2003,1702
Texas,Titus,2003,28947
Texas,Tom Green,2003,104330
Texas,Travis,2003,856315
Texas,Trinity,2003,14156
Texas,Tyler,2003,20823
Texas,Upshur,2003,37232
Texas,Upton,2003,3202
Texas,Uvalde,2003,26258
Texas,Val Verde,2003,46184
Texas,Van Zandt,2003,50293
Texas,Victoria,2003,84674
Texas,Walker,2003,63609
Texas,Waller,2003,36333
Texas,Ward,2003,10237
Texas,Washington,2003,30995
Texas,Webb,2003,211786
Texas,Wharton,2003,41026
Texas,Wheeler,2003,4926
Texas,Wichita,2003,130411
Texas,Wilbarger,2003,14023
Texas,Willacy,2003,20418
Texas,Williamson,2003,302895
Texas,Wilson,2003,35458
Texas,Winkler,2003,6738
Texas,Wise,2003,53691
Texas,Wood,2003,38915
Texas,Yoakum,2003,7235
Texas,Young,2003,17892
Texas,Zapata,2003,12584
Texas,Zavala,2003,11513
New Mexico,Bernalillo,2004,600449
New Mexico,Catron,2004,3468
New Mexico,Chaves,2004,61478
New Mexico,Cibola,2004,27167
New Mexico,Colfax,2004,14093
New Mexico,Curry,2004,46640
New Mexico,De Baca,2004,2062
New Mexico,Dona Ana,2004,184939
New Mexico,Eddy,2004,51242
New Mexico,Grant,2004,29038
New Mexico,Guadalupe,2004,4731
New Mexico,Harding,2004,782
New Mexico,Hidalgo,2004,5028
New Mexico,Lea,2004,57471
New Mexico,Lincoln,2004,20242
New Mexico,Los Alamos,2004,18416
New Mexico,Luna,2004,24822
New Mexico,McKinley,2004,71500
New Mexico,Mora,2004,5061
New Mexico,Otero,2004,62662
New Mexico,Quay,2004,9306
New Mexico,Rio Arriba,2004,40342
New Mexico,Roosevelt,2004,18856
New Mexico,Sandoval,2004,102583
New Mexico,San Juan,2004,123179
New Mexico,San Miguel,2004,29547
New Mexico,Santa Fe,2004,136391
New Mexico,Sierra,2004,12382
New Mexico,Socorro,2004,17944
New Mexico,Taos,2004,31675
New Mexico,Torrance,2004,17184
New Mexico,Union,2004,4107
New Mexico,Valencia,2004,69021
Texas,Anderson,2004,56245
Texas,Andrews,2004,13006
Texas,Angelina,2004,82070
Texas,Aransas,2004,23067
Texas,Archer,2004,9078
Texas,Armstrong,2004,2023
Texas,Atascosa,2004,42109
Texas,Austin,2004,25976
Texas,Bailey,2004,6945
Texas,Bandera,2004,19226
Texas,Bastrop,2004,67122
Texas,Baylor,2004,3955
Texas,Bee,2004,32352
Texas,Bell,2004,258138
Texas,Bexar,2004,1500919
Texas,Blanco,2004,9337
Texas,Borden,2004,671
Texas,Bosque,2004,17871
Texas,Bowie,2004,89055
Texas,Brazoria,2004,268051
Texas,Brazos,2004,166150
Texas,Brewster,2004,9002
Texas,Briscoe,2004,1768
Texas,Brooks,2004,7593
Texas,Brown,2004,37940
Texas,Burleson,2004,16964
Texas,Burnet,2004,38966
Texas,Caldwell,2004,36200
Texas,Calhoun,2004,20692
Texas,Callahan,2004,13156
Texas,Cameron,2004,366299
Texas,Camp,2004,11715
Texas,Carson,2004,6381
Texas,Cass,2004,30053
Texas,Castro,2004,7947
Texas,Chambers,2004,28749
Texas,Cherokee,2004,48315
Texas,Childress,2004,7366
Texas,Clay,2004,11278
Texas,Cochran,2004,3373
Texas,Coke,2004,3559
Texas,Coleman,2004,8817
Texas,Collin,2004,617802
Texas,Collingsworth,2004,3028
Texas,Colorado,2004,20450
Texas,Comal,2004,88119
Texas,Comanche,2004,13646
Texas,Concho,2004,4018
Texas,Cooke,2004,37815
Texas,Coryell,2004,71943
Texas,Cottle,2004,1679
Texas,Crane,2004,3865
Texas,Crockett,2004,3857
Texas,Crosby,2004,6625
Texas,Culberson,2004,2695
Texas,Dallam,2004,6208
Texas,Dallas,2004,2244020
Texas,Dawson,2004,14062
Texas,Deaf Smith,2004,18671
Texas,Delta,2004,5409
Texas,Denton,2004,529811
Texas,DeWitt,2004,20176
Texas,Dickens,2004,2641
Texas,Dimmit,2004,9964
Texas,Donley,2004,3915
Texas,Duval,2004,12539
Texas,Eastland,2004,18442
Texas,Ector,2004,124163
Texas,Edwards,2004,2027
Texas,Ellis,2004,125733
Texas,El Paso,2004,717652
Texas,Erath,2004,34887
Texas,Falls,2004,18066
Texas,Fannin,2004,32692
Texas,Fayette,2004,23107
Texas,Fisher,2004,4118
Texas,Floyd,2004,7130
Texas,Foard,2004,1492
Texas,Fort Bend,2004,441139
Texas,Franklin,2004,9731
Texas,Freestone,2004,18684
Texas,Frio,2004,16532
Texas,Gaines,2004,14978
Texas,Galveston,2004,269760
Texas,Garza,2004,5800
Texas,Gillespie,2004,22454
Texas,Glasscock,2004,1290
Texas,Goliad,2004,7071
Texas,Gonzales,2004,19370
Texas,Gray,2004,21551
Texas,Grayson,2004,114998
Texas,Gregg,2004,114541
Texas,Grimes,2004,25209
Texas,Guadalupe,2004,101495
Texas,Hale,2004,36259
Texas,Hall,2004,3665
Texas,Hamilton,2004,8181
Texas,Hansford,2004,5209
Texas,Hardeman,2004,4474
Texas,Hardin,2004,50220
Texas,Harris,2004,3630185
Texas,Harrison,2004,62583
Texas,Hartley,2004,5800
Texas,Haskell,2004,5851
Texas,Hays,2004,119395
Texas,Hemphill,2004,3410
Texas,Henderson,2004,77807
Texas,Hidalgo,2004,653779
Texas,Hill,2004,34064
Texas,Hockley,2004,22919
Texas,Hood,2004,45411
Texas,Hopkins,2004,33061
Texas,Houston,2004,23578
Texas,Howard,2004,33403
Texas,Hudspeth,2004,3345
Texas,Hunt,2004,82092
Texas,Hutchinson,2004,22478
Texas,Irion,2004,1629
Texas,Jack,2004,9028
Texas,Jackson,2004,14039
Texas,Jasper,2004,35493
Texas,Jeff Davis,2004,2242
Texas,Jefferson,2004,250638
Texas,Jim Hogg,2004,5173
Texas,Jim Wells,2004,40309
Texas,Johnson,2004,138833
Texas,Jones,2004,20298
Texas,Karnes,2004,15109
Texas,Kaufman,2004,84240
Texas,Kendall,2004,26650
Texas,Kenedy,2004,440
Texas,Kent,2004,791
Texas,Kerr,2004,46054
Texas,Kimble,2004,4562
Texas,King,2004,316
Texas,Kinney,2004,3395
Texas,Kleberg,2004,31362
Texas,Knox,2004,3940
Texas,Lamar,2004,49233
Texas,Lamb,2004,14584
Texas,Lampasas,2004,19664
Texas,La Salle,2004,6322
Texas,Lavaca,2004,19130
Texas,Lee,2004,16220
Texas,Leon,2004,15837
Texas,Liberty,2004,74285
Texas,Limestone,2004,22942
Texas,Lipscomb,2004,3028
Texas,Live Oak,2004,11689
Texas,Llano,2004,18220
Texas,Loving,2004,55
Texas,Lubbock,2004,255669
Texas,Lynn,2004,6172
Texas,McCulloch,2004,8164
Texas,McLennan,2004,221353
Texas,McMullen,2004,735
Texas,Madison,2004,13146
Texas,Marion,2004,11004
Texas,Martin,2004,4398
Texas,Mason,2004,3811
Texas,Matagorda,2004,37388
Texas,Maverick,2004,49627
Texas,Medina,2004,42363
Texas,Menard,2004,2265
Texas,Midland,2004,120746
Texas,Milam,2004,25136
Texas,Mills,2004,4880
Texas,Mitchell,2004,9280
Texas,Montague,2004,19444
Texas,Montgomery,2004,357607
Texas,Moore,2004,20389
Texas,Morris,2004,12983
Texas,Motley,2004,1270
Texas,Nacogdoches,2004,60427
Texas,Navarro,2004,46545
Texas,Newton,2004,14560
Texas,Nolan,2004,15013
Texas,Nueces,2004,321879
Texas,Ochiltree,2004,9149
Texas,Oldham,2004,2039
Texas,Orange,2004,83580
Texas,Palo Pinto,2004,27276
Texas,Panola,2004,22892
Texas,Parker,2004,99320
Texas,Parmer,2004,10168
Texas,Pecos,2004,15554
Texas,Polk,2004,45315
Texas,Potter,2004,117682
Texas,Presidio,2004,7561
Texas,Rains,2004,10446
Texas,Randall,2004,109441
Texas,Reagan,2004,3161
Texas,Real,2004,3138
Texas,Red River,2004,13584
Texas,Reeves,2004,12721
Texas,Refugio,2004,7630
Texas,Roberts,2004,841
Texas,Robertson,2004,16260
