State,County,Year,Volume,Count
Texas,Andrews,2012,1930811,7
Texas,Andrews,2013,34897712,7
Texas,Andrews,2013,40272372,7
Texas,Andrews,2013,646464,7
Texas,Andrews,2014,679107,7
Texas,Andrews,2014,567463,7
Texas,Andrews,2014,810368,7
Texas,Andrews,2014,400140,7
Texas,Andrews,2014,938594,7
Texas,Andrews,2015,13968780,7
Texas,Andrews,2016,13718502,7
Texas,Andrews,2018,14013720,7
Texas,Borden,2007,266588,7
Texas,Crane,2006,942500,7
Texas,Crane,2007,737017,7
Texas,Crane,2007,170820,7
Texas,Crane,2009,176862,7
Texas,Crane,2011,246470,7
Texas,Crane,2013,1386208,7
Texas,Crockett,2005,435414,7
Texas,Crockett,2006,453810,7
Texas,Crockett,2010,571746,7
Texas,Crockett,2014,63059778,7
Texas,Crockett,2014,393815,7
Texas,Crockett,2014,390220,7
Texas,Crockett,2014,69034330,7
Texas,Crockett,2014,64660966,7
Texas,Crockett,2016,93870336,7
Texas,Crosby,2012,267602,7
Texas,Crosby,2012,521074,7
Texas,Crosby,2012,465908,7
Texas,Crosby,2013,171979,7
Texas,Culberson,2018,88133569,7
Texas,Culberson,2018,136586142,7
Texas,Culberson,2018,89215938,7
Texas,Culberson,2019,137975880,7
Texas,Ector,2001,196000,7
Texas,Ector,2002,198614,7
Texas,Ector,2003,231791,7
Texas,Ector,2003,891300,7
Texas,Ector,2003,534566,7
Texas,Ector,2005,393956,7
Texas,Ector,2005,358484,7
Texas,Ector,2008,758186,7
Texas,Ector,2009,7997553,7
Texas,Ector,2010,7501376.4,7
Texas,Ector,2010,6901837.2,7
Texas,Ector,2010,1074360,7
Texas,Ector,2010,1234884,7
Texas,Ector,2011,1325646,7
Texas,Ector,2012,247167,7
Texas,Ector,2012,1688904,7
Texas,Ector,2013,6441038,7
Texas,Ector,2013,504000,7
Texas,Ector,2013,1277889,7
Texas,Ector,2013,1054596,7
Texas,Ector,2013,2009196,7
Texas,Ector,2013,1008683,7
Texas,Ector,2013,1749594,7
Texas,Ector,2013,962054,7
Texas,Ector,2014,1594282,7
Texas,Ector,2014,12015154,7
Texas,Ector,2014,12180882,7
Texas,Ector,2015,14499282,7
Texas,Ector,2019,13187748,7
New Mexico,Eddy,2000,523302,7
New Mexico,Eddy,2001,410632,7
New Mexico,Eddy,2002,555200,7
New Mexico,Eddy,2004,1373130,7
New Mexico,Eddy,2004,895290,7
New Mexico,Eddy,2007,849522,7
New Mexico,Eddy,2007,1171155,7
New Mexico,Eddy,2008,1612175,7
New Mexico,Eddy,2009,3295683,7
New Mexico,Eddy,2009,3115607,7
New Mexico,Eddy,2009,2655950,7
New Mexico,Eddy,2009,3207462,7
New Mexico,Eddy,2009,2515066,7
New Mexico,Eddy,2010,2655113,7
New Mexico,Eddy,2010,2691287,7
New Mexico,Eddy,2010,2777256,7
New Mexico,Eddy,2011,3296377,7
New Mexico,Eddy,2011,2945787,7
New Mexico,Eddy,2011,2900638,7
New Mexico,Eddy,2011,2976699,7
New Mexico,Eddy,2012,4407395,7
New Mexico,Eddy,2012,2650606,7
New Mexico,Eddy,2012,7418787,7
New Mexico,Eddy,2012,2890509,7
New Mexico,Eddy,2012,2775999,7
New Mexico,Eddy,2012,3309606,7
New Mexico,Eddy,2012,2057951,7
New Mexico,Eddy,2013,3299445,7
New Mexico,Eddy,2013,4320876,7
New Mexico,Eddy,2013,11955468,7
New Mexico,Eddy,2013,1546692,7
New Mexico,Eddy,2013,1204350,7
New Mexico,Eddy,2013,3770085,7
New Mexico,Eddy,2013,3812441,7
New Mexico,Eddy,2014,8404662,7
New Mexico,Eddy,2014,7633752,7
New Mexico,Eddy,2014,4497897,7
New Mexico,Eddy,2016,20981730,7
New Mexico,Eddy,2017,76378470,7
New Mexico,Eddy,2018,105200928,7
New Mexico,Eddy,2018,61095720,7
New Mexico,Eddy,2018,85454544,7
New Mexico,Eddy,2018,3177196,7
Texas,Gaines,2004,617000,7
Texas,Gaines,2006,368000,7
Texas,Gaines,2007,591500,7
Texas,Gaines,2010,165060,7
Texas,Gaines,2010,193578,7
Texas,Gaines,2010,478410,7
Texas,Gaines,2011,175494,7
Texas,Gaines,2011,649409,7
Texas,Gaines,2011,712202,7
Texas,Gaines,2011,454156,7
Texas,Gaines,2012,1027690,7
Texas,Gaines,2012,794910,7
Texas,Gaines,2013,1467216,7
Texas,Glasscock,2012,4732986,7
Texas,Glasscock,2012,6037800,7
Texas,Glasscock,2013,15320837,7
Texas,Glasscock,2014,55474188,7
Texas,Glasscock,2015,69939912,7
Texas,Glasscock,2017,149699550,7
Texas,Glasscock,2017,113048208,7
Texas,Glasscock,2018,123752538,7
Texas,Howard,2008,111100,7
Texas,Howard,2011,520252,7
Texas,Howard,2017,100626876,7
Texas,Howard,2017,104918604,7
Texas,Howard,2018,130429656,7
Texas,Howard,2018,91445088,7
Texas,Howard,2019,101351376,7
Texas,Irion,2006,349200,7
Texas,Irion,2006,387750,7
Texas,Irion,2011,684648,7
Texas,Irion,2013,95607288,7
Texas,Irion,2013,80757558,7
Texas,Irion,2013,53450208,7
Texas,Irion,2013,50576484,7
Texas,Irion,2014,60239298,7
Texas,Irion,2014,77942676,7
Texas,Irion,2015,122947734,7
Texas,King,2015,122682,7
New Mexico,Lea,2001,191786,7
New Mexico,Lea,2009,207349,7
New Mexico,Lea,2009,3685750,7
New Mexico,Lea,2010,3232951,7
New Mexico,Lea,2010,2767570,7
New Mexico,Lea,2014,24725400,7
New Mexico,Lea,2014,5116936,7
New Mexico,Lea,2014,17996046,7
New Mexico,Lea,2015,30387952,7
New Mexico,Lea,2016,75866868,7
New Mexico,Lea,2017,64865598,7
New Mexico,Lea,2018,127492386,7
New Mexico,Lea,2018,117959562,7
New Mexico,Lea,2018,70881216,7
New Mexico,Lea,2019,56815206,7
New Mexico,Lea,2019,54047028,7
Texas,Loving,2013,22852452,7
Texas,Loving,2014,39566184,7
Texas,Loving,2015,51744210,7
Texas,Loving,2016,47668572,7
Texas,Loving,2017,49835058,7
Texas,Loving,2017,62680716,7
Texas,Loving,2017,75314862,7
Texas,Loving,2018,97499976,7
Texas,Loving,2018,60301164,7
Texas,Loving,2018,61956846,7
Texas,Loving,2019,36350328,7
Texas,Martin,2014,34598890,7
Texas,Martin,2017,137649372,7
Texas,Martin,2018,164632230,7
Texas,Martin,2019,109957806,7
Texas,Martin,2019,176166102,7
Texas,Midland,2009,8742047,7
Texas,Midland,2010,10766960.4,7
Texas,Midland,2010,7556413.2,7
Texas,Midland,2011,5555575,7
Texas,Midland,2011,4915366,7
Texas,Midland,2011,10734801,7
Texas,Midland,2011,9493759.8,7
Texas,Midland,2012,6577990,7
Texas,Midland,2012,12854436,7
Texas,Midland,2012,13110459.6,7
Texas,Midland,2012,12764388,7
Texas,Midland,2012,11345292,7
Texas,Midland,2013,15067920,7
Texas,Midland,2014,10089450,7
Texas,Midland,2014,62041182,7
Texas,Midland,2015,11274935,7
Texas,Midland,2015,13620222,7
Texas,Midland,2016,81509862,7
Texas,Midland,2016,69607860,7
Texas,Midland,2016,83815326,7
Texas,Midland,2016,105970242,7
Texas,Midland,2016,13950888,7
Texas,Midland,2017,186609780,7
Texas,Midland,2017,80266956,7
Texas,Midland,2017,194442948,7
Texas,Midland,2017,109180176,7
Texas,Midland,2017,150637410,7
Texas,Midland,2017,129096114,7
Texas,Midland,2017,128026794,7
Texas,Midland,2018,109000920,7
Texas,Midland,2018,79061057,7
Texas,Midland,2018,111677202,7
Texas,Midland,2019,102041058,7
Texas,Mitchell,2001,90000,7
Texas,Mitchell,2003,185000,7
Texas,Mitchell,2005,154800,7
Texas,Mitchell,2006,376865,7
Texas,Mitchell,2006,430507,7
Texas,Mitchell,2006,128500,7
Texas,Mitchell,2006,109800,7
Texas,Mitchell,2008,256100,7
Texas,Mitchell,2009,156471,7
Texas,Mitchell,2010,132700,7
Texas,Mitchell,2010,238784,7
Texas,Mitchell,2010,187488,7
Texas,Mitchell,2013,249590,7
Texas,Mitchell,2013,318600,7
Texas,Pecos,2007,1904150,7
Texas,Pecos,2007,1587390,7
Texas,Pecos,2008,2331630,7
Texas,Pecos,2008,2385306,7
Texas,Pecos,2010,718140,7
Texas,Reagan,2005,3533600,7
Texas,Reagan,2010,7695500,7
Texas,Reagan,2015,70724010,7
Texas,Reagan,2016,136786020,7
Texas,Reagan,2017,115497606,7
Texas,Reagan,2018,117722094,7
Texas,Reagan,2018,140373870,7
Texas,Reeves,2015,43824396,7
Texas,Reeves,2018,85898022,7
Texas,Reeves,2018,71751330,7
Texas,Reeves,2019,80190180,7
Texas,Scurry,2001,285482,7
Texas,Stonewall,2008,165000,7
Texas,Sutton,2000,600500,7
Texas,Sutton,2004,1031200,7
Texas,Sutton,2004,1180750,7
Texas,Sutton,2004,790215,7
Texas,Sutton,2005,874433,7
Texas,Sutton,2005,701966,7
Texas,Sutton,2005,1058497,7
Texas,Sutton,2005,838534,7
Texas,Sutton,2007,1153224,7
Texas,Sutton,2007,921368,7
Texas,Sutton,2007,487817,7
Texas,Sutton,2008,1133442,7
Texas,Upton,2012,5884258,7
Texas,Upton,2013,6566621,7
Texas,Upton,2013,9945684,7
Texas,Upton,2014,283059,7
Texas,Upton,2014,59081652,7
Texas,Upton,2014,6288529,7
Texas,Upton,2015,7544586,7
Texas,Upton,2017,137613042,7
Texas,Upton,2018,103341378,7
Texas,Upton,2018,122202990,7
Texas,Ward,2010,1035026,7
Texas,Ward,2010,76703,7
Texas,Ward,2012,9953076,7
Texas,Ward,2012,91659,7
Texas,Ward,2017,86611938,7
Texas,Ward,2017,195142,7
Texas,Ward,2017,191505,7
Texas,Ward,2018,34342308,7
Texas,Ward,2018,207100,7
Texas,Winkler,2005,549438,7
Texas,Winkler,2018,1521912,7
Texas,Yoakum,2013,990048,7
Texas,Andrews,2001,138000,6
Texas,Andrews,2003,681920,6
Texas,Andrews,2006,599207,6
Texas,Andrews,2006,574098,6
Texas,Andrews,2007,637810,6
Texas,Andrews,2007,447946,6
Texas,Andrews,2007,606100,6
Texas,Andrews,2008,382640,6
Texas,Andrews,2008,645504,6
Texas,Andrews,2009,733719,6
Texas,Andrews,2009,617064,6
Texas,Andrews,2009,592326,6
Texas,Andrews,2009,601524,6
Texas,Andrews,2010,412020,6
Texas,Andrews,2010,511610,6
Texas,Andrews,2010,502292,6
Texas,Andrews,2010,653688,6
Texas,Andrews,2010,321210,6
Texas,Andrews,2010,238584,6
Texas,Andrews,2010,490644,6
Texas,Andrews,2010,626850,6
Texas,Andrews,2010,495978,6
Texas,Andrews,2010,569514,6
Texas,Andrews,2010,5163722.4,6
Texas,Andrews,2011,8369260.2,6
Texas,Andrews,2011,1706166,6
Texas,Andrews,2011,188429,6
Texas,Andrews,2011,488418,6
Texas,Andrews,2011,547344,6
Texas,Andrews,2011,557634,6
Texas,Andrews,2011,1153656,6
Texas,Andrews,2012,469938,6
Texas,Andrews,2013,368609,6
Texas,Andrews,2013,417327,6
Texas,Andrews,2013,9482004,6
Texas,Andrews,2013,499202,6
Texas,Andrews,2013,606296,6
Texas,Andrews,2013,10576188,6
Texas,Andrews,2014,575324,6
Texas,Andrews,2014,21450991,6
Texas,Andrews,2014,5454525,6
Texas,Andrews,2014,752194,6
Texas,Andrews,2014,703000,6
Texas,Andrews,2014,676678,6
Texas,Andrews,2018,18019260,6
Texas,Andrews,2018,11712540,6
Texas,Crane,2000,123475,6
Texas,Crane,2005,679832,6
Texas,Crane,2005,269827,6
Texas,Crane,2008,892022,6
Texas,Crane,2011,436134,6
Texas,Crane,2013,5232553,6
Texas,Crockett,2001,524937,6
Texas,Crockett,2001,320600,6
Texas,Crockett,2001,345000,6
Texas,Crockett,2005,200928,6
Texas,Crockett,2005,777420,6
Texas,Crockett,2005,264813,6
Texas,Crockett,2005,343434,6
Texas,Crockett,2005,661962,6
Texas,Crockett,2008,421241,6
Texas,Crockett,2008,514073,6
Texas,Crockett,2008,300958,6
Texas,Crockett,2009,418263,6
Texas,Crockett,2010,1151863,6
Texas,Crockett,2010,395724,6
Texas,Crockett,2010,374052,6
Texas,Crockett,2013,57412530,6
Texas,Crockett,2013,39566704,6
Texas,Crockett,2013,43447191,6
Texas,Crockett,2014,54010686,6
Texas,Crockett,2014,47245338,6
Texas,Crockett,2014,44028936,6
Texas,Crockett,2014,55457388,6
Texas,Crockett,2014,51335676,6
Texas,Crockett,2014,53421696,6
Texas,Crockett,2014,51362832,6
Texas,Crockett,2014,55201900,6
Texas,Crockett,2015,60191670,6
Texas,Crosby,2013,269889,6
Texas,Crosby,2013,319862,6
Texas,Crosby,2014,148537,6
Texas,Crosby,2015,89285,6
Texas,Crosby,2015,116995,6
Texas,Crosby,2015,413942,6
Texas,Culberson,2011,25046000,6
Texas,Culberson,2011,13216260,6
Texas,Culberson,2012,9358000,6
Texas,Culberson,2014,893074,6
Texas,Culberson,2014,24470124,6
Texas,Culberson,2017,39055548,6
Texas,Culberson,2017,112639002,6
Texas,Culberson,2018,157685976,6
Texas,Culberson,2019,158376792,6
Texas,Ector,2000,510500,6
Texas,Ector,2000,213000,6
Texas,Ector,2000,912295,6
Texas,Ector,2001,247106,6
Texas,Ector,2001,719678,6
Texas,Ector,2005,193788,6
Texas,Ector,2005,182480,6
Texas,Ector,2007,186965,6
Texas,Ector,2008,753648,6
Texas,Ector,2008,569600,6
Texas,Ector,2009,6868692,6
Texas,Ector,2009,1128918,6
Texas,Ector,2009,1312416,6
Texas,Ector,2010,5540976,6
Texas,Ector,2010,4543171.4,6
Texas,Ector,2011,3588207,6
Texas,Ector,2011,985992,6
Texas,Ector,2011,1155126,6
Texas,Ector,2012,391000,6
Texas,Ector,2012,14662452,6
Texas,Ector,2012,6244014,6
Texas,Ector,2012,940479,6
Texas,Ector,2012,9763493,6
Texas,Ector,2012,990406,6
Texas,Ector,2012,843774,6
Texas,Ector,2012,1482768,6
Texas,Ector,2012,1660101,6
Texas,Ector,2012,9223116,6
Texas,Ector,2012,10074414,6
Texas,Ector,2013,7087502,6
Texas,Ector,2013,11658738,6
Texas,Ector,2013,2217181,6
Texas,Ector,2013,11960919,6
Texas,Ector,2014,395980,6
Texas,Ector,2014,4881941,6
Texas,Ector,2014,5616287,6
Texas,Ector,2014,774156,6
Texas,Ector,2014,1987902,6
Texas,Ector,2014,10565982,6
Texas,Ector,2014,11553948,6
Texas,Ector,2015,380039,6
Texas,Ector,2015,11567724,6
Texas,Ector,2017,10017462,6
Texas,Ector,2019,9380137,6
New Mexico,Eddy,2005,1403204,6
New Mexico,Eddy,2005,1192046,6
New Mexico,Eddy,2005,496270,6
New Mexico,Eddy,2006,1347447,6
New Mexico,Eddy,2006,1431328,6
New Mexico,Eddy,2006,1116022,6
New Mexico,Eddy,2007,999442,6
New Mexico,Eddy,2007,5053291,6
New Mexico,Eddy,2007,1226190,6
New Mexico,Eddy,2008,1660867,6
New Mexico,Eddy,2008,1745724,6
New Mexico,Eddy,2008,1055237,6
New Mexico,Eddy,2008,1867793,6
New Mexico,Eddy,2009,962560,6
New Mexico,Eddy,2009,2582210,6
New Mexico,Eddy,2010,2716691,6
New Mexico,Eddy,2010,2653845,6
New Mexico,Eddy,2010,2092794,6
New Mexico,Eddy,2011,2356217,6
New Mexico,Eddy,2011,1154030,6
New Mexico,Eddy,2011,1760376,6
New Mexico,Eddy,2011,1443021,6
New Mexico,Eddy,2011,2478691,6
New Mexico,Eddy,2012,2415419,6
New Mexico,Eddy,2012,752304,6
New Mexico,Eddy,2013,7532238,6
New Mexico,Eddy,2013,2583056,6
New Mexico,Eddy,2013,4757346,6
New Mexico,Eddy,2013,5301816,6
New Mexico,Eddy,2014,2106654,6
New Mexico,Eddy,2014,7116926,6
New Mexico,Eddy,2014,2351081,6
New Mexico,Eddy,2014,4212348,6
New Mexico,Eddy,2014,17999136,6
New Mexico,Eddy,2014,8059657,6
New Mexico,Eddy,2014,7807590,6
New Mexico,Eddy,2014,4772040,6
New Mexico,Eddy,2017,63645162,6
New Mexico,Eddy,2018,213264912,6
New Mexico,Eddy,2018,137063598,6
New Mexico,Eddy,2018,70033572,6
New Mexico,Eddy,2018,75326538,6
New Mexico,Eddy,2018,72229332,6
New Mexico,Eddy,2018,64145340,6
New Mexico,Eddy,2018,42177618,6
New Mexico,Eddy,2018,54362154,6
New Mexico,Eddy,2018,102984504,6
New Mexico,Eddy,2018,64242276,6
New Mexico,Eddy,2019,85463364,6
New Mexico,Eddy,2019,54699204,6
New Mexico,Eddy,2019,70927080,6
Texas,Edwards,2010,387500,6
Texas,Gaines,2002,451464,6
Texas,Gaines,2003,639591,6
Texas,Gaines,2003,305100,6
Texas,Gaines,2004,564000,6
Texas,Gaines,2004,520000,6
Texas,Gaines,2008,272200,6
Texas,Gaines,2010,243000,6
Texas,Gaines,2011,126756,6
Texas,Gaines,2011,554994,6
Texas,Gaines,2011,722358,6
Texas,Gaines,2011,795270,6
Texas,Gaines,2011,469372,6
Texas,Gaines,2011,565132,6
Texas,Gaines,2013,1215660,6
Texas,Gaines,2013,759318,6
Texas,Gaines,2013,1090985,6
Texas,Gaines,2013,602825,6
Texas,Gaines,2014,1636222,6
Texas,Gaines,2015,773051,6
Texas,Gaines,2018,7974077,6
Texas,Glasscock,2011,4310971,6
Texas,Glasscock,2012,3322000,6
Texas,Glasscock,2012,4498050,6
Texas,Glasscock,2012,6897326,6
Texas,Glasscock,2012,5624322,6
Texas,Glasscock,2012,5019734,6
Texas,Glasscock,2012,5255100,6
Texas,Glasscock,2012,5286612,6
Texas,Glasscock,2012,5002768,6
Texas,Glasscock,2013,11294802,6
Texas,Glasscock,2013,4925620,6
Texas,Glasscock,2017,149323062,6
Texas,Glasscock,2017,115411884,6
Texas,Glasscock,2017,153363840,6
Texas,Glasscock,2018,85780590,6
Texas,Glasscock,2018,65084376,6
Texas,Glasscock,2018,87986346,6
Texas,Glasscock,2018,63363935,6
Texas,Hockley,2002,386863,6
Texas,Howard,2011,9936990,6
Texas,Howard,2012,4562712,6
Texas,Howard,2015,4078210,6
Texas,Howard,2016,64474032,6
Texas,Howard,2017,78328992,6
Texas,Howard,2017,115990518,6
Texas,Howard,2017,121330524,6
Texas,Howard,2017,89539506,6
Texas,Howard,2017,81431028,6
Texas,Howard,2017,107064384,6
Texas,Howard,2018,124041624,6
Texas,Howard,2018,129633546,6
Texas,Howard,2018,135833166,6
Texas,Howard,2018,88660320,6
Texas,Howard,2018,69008478,6
Texas,Howard,2018,93228072,6
Texas,Howard,2019,135005136,6
Texas,Howard,2019,134175216,6
Texas,Howard,2019,82885068,6
Texas,Irion,2006,364000,6
Texas,Irion,2007,348400,6
Texas,Irion,2010,592000,6
Texas,Irion,2011,45124884,6
Texas,Irion,2012,40242342,6
Texas,Irion,2013,31270134,6
Texas,Irion,2013,32259612,6
Texas,Irion,2014,36392538,6
Texas,Irion,2014,70810824,6
Texas,Irion,2015,29409618,6
Texas,Irion,2015,39135138,6
Texas,Irion,2015,57890238,6
Texas,Irion,2017,156703512,6
Texas,Irion,2019,130291728,6
Texas,King,2013,298642,6
Texas,King,2013,250408,6
New Mexico,Lea,2001,158962,6
New Mexico,Lea,2002,245238,6
New Mexico,Lea,2004,269354,6
New Mexico,Lea,2005,563556,6
New Mexico,Lea,2006,487846,6
New Mexico,Lea,2006,564858,6
New Mexico,Lea,2006,456077,6
New Mexico,Lea,2007,643900,6
New Mexico,Lea,2009,2801094,6
New Mexico,Lea,2010,811246,6
New Mexico,Lea,2011,10687159.4,6
New Mexico,Lea,2011,300410,6
New Mexico,Lea,2011,2797889,6
New Mexico,Lea,2012,3429845,6
New Mexico,Lea,2012,2585890,6
New Mexico,Lea,2013,15060902,6
New Mexico,Lea,2013,12277818,6
New Mexico,Lea,2014,16666902,6
New Mexico,Lea,2017,82457592,6
New Mexico,Lea,2017,92985606,6
New Mexico,Lea,2017,45924900,6
New Mexico,Lea,2017,144105954,6
New Mexico,Lea,2018,73564302,6
New Mexico,Lea,2018,55045620,6
New Mexico,Lea,2018,67603620,6
New Mexico,Lea,2018,57624168,6
New Mexico,Lea,2018,40257672,6
New Mexico,Lea,2018,89299140,6
New Mexico,Lea,2019,112536480,6
New Mexico,Lea,2019,115599078,6
New Mexico,Lea,2019,62368908,6
New Mexico,Lea,2019,76484940,6
New Mexico,Lea,2019,82351458,6
New Mexico,Lea,2019,46959360,6
New Mexico,Lea,2019,45351012,6
Texas,Loving,2012,2889678,6
Texas,Loving,2012,20310990,6
Texas,Loving,2012,2531127,6
Texas,Loving,2016,43728846,6
Texas,Loving,2017,73034010,6
Texas,Loving,2017,65438142,6
Texas,Loving,2017,117789924,6
Texas,Loving,2017,111971328,6
Texas,Loving,2017,52463334,6
Texas,Loving,2018,31332084,6
Texas,Loving,2018,95351886,6
Texas,Loving,2018,101973984,6
Texas,Loving,2018,77637126,6
Texas,Loving,2018,47631570,6
Texas,Loving,2018,56123340,6
Texas,Martin,2011,6095552.4,6
Texas,Martin,2012,7003416,6
Texas,Martin,2012,6595303,6
Texas,Martin,2012,7073352,6
Texas,Martin,2013,9123450,6
Texas,Martin,2014,26445579,6
Texas,Martin,2015,66220476,6
Texas,Martin,2015,11740386,6
Texas,Martin,2015,55584186,6
Texas,Martin,2016,81890928,6
Texas,Martin,2016,93851814,6
Texas,Martin,2017,134248002,6
Texas,Martin,2017,91332318,6
Texas,Martin,2017,129804570,6
Texas,Martin,2018,132731382,6
Texas,Martin,2018,64198260,6
Texas,Martin,2018,109298448,6
Texas,Martin,2018,112883022,6
Texas,Martin,2018,69276289,6
Texas,Martin,2018,155025192,6
Texas,Martin,2018,132812820,6
Texas,Martin,2018,113846544,6
Texas,Martin,2018,88659270,6
Texas,Martin,2019,131342820,6
Texas,Martin,2019,100103262,6
Texas,Martin,2019,156556050,6
Texas,Midland,2000,581216.9389,6
Texas,Midland,2010,3690575,6
Texas,Midland,2010,6332824.8,6
Texas,Midland,2010,9485846.4,6
Texas,Midland,2010,5110881,6
Texas,Midland,2010,8141237.5,6
Texas,Midland,2011,3619692,6
Texas,Midland,2011,4128972,6
Texas,Midland,2011,4040044,6
Texas,Midland,2011,8772892.8,6
Texas,Midland,2011,8782002.6,6
Texas,Midland,2012,4008351,6
Texas,Midland,2012,7953582,6
Texas,Midland,2012,8545656,6
Texas,Midland,2012,9669156,6
Texas,Midland,2013,11272422,6
Texas,Midland,2013,10804122,6
Texas,Midland,2013,30632658,6
Texas,Midland,2013,7931532,6
Texas,Midland,2014,45351348,6
Texas,Midland,2014,6049443,6
Texas,Midland,2014,5522662,6
Texas,Midland,2014,58279158,6
Texas,Midland,2014,68751858,6
Texas,Midland,2014,13623330,6
Texas,Midland,2014,40356414,6
Texas,Midland,2015,68911164,6
Texas,Midland,2015,67330956,6
Texas,Midland,2015,44898833,6
Texas,Midland,2015,67933992,6
Texas,Midland,2015,81385626,6
Texas,Midland,2015,34422612,6
Texas,Midland,2016,134787744,6
Texas,Midland,2016,122362884,6
Texas,Midland,2016,94369254,6
Texas,Midland,2016,92966328,6
Texas,Midland,2016,83638632,6
Texas,Midland,2016,115711806,6
Texas,Midland,2016,63805980,6
Texas,Midland,2016,11674236,6
Texas,Midland,2017,94868214,6
Texas,Midland,2017,82589976,6
Texas,Midland,2017,79932972,6
Texas,Midland,2017,155821050,6
Texas,Midland,2017,113119398,6
Texas,Midland,2017,131879958,6
Texas,Midland,2017,131004384,6
Texas,Midland,2017,99090642,6
Texas,Midland,2017,55224834,6
Texas,Midland,2017,87808350,6
Texas,Midland,2018,136627932,6
Texas,Midland,2018,122799138,6
Texas,Midland,2018,140655816,6
Texas,Midland,2018,149468214,6
Texas,Midland,2018,115434606,6
Texas,Midland,2018,105832356,6
Texas,Midland,2018,127046976,6
Texas,Midland,2018,129153906,6
Texas,Midland,2018,73479378,6
Texas,Midland,2018,70859124,6
Texas,Midland,2018,117036906,6
Texas,Midland,2018,148750224,6
Texas,Midland,2018,36156025,6
Texas,Midland,2019,119852124,6
Texas,Midland,2019,122804934,6
Texas,Midland,2019,109685478,6
Texas,Midland,2019,106864884,6
Texas,Midland,2019,113245356,6
Texas,Midland,2019,95362428,6
Texas,Midland,2019,104761062,6
Texas,Midland,2019,103650162,6
Texas,Midland,2019,112074774,6
Texas,Midland,2019,122809932,6
Texas,Midland,2019,106536402,6
Texas,Midland,2019,106770426,6
Texas,Mitchell,2003,148000,6
Texas,Mitchell,2005,140100,6
Texas,Mitchell,2006,123000,6
Texas,Mitchell,2007,493403,6
Texas,Mitchell,2007,979416,6
